id,product_A_sold_in_the_past,product_B_sold_in_the_past,cust_hitrate,cust_interactions,cust_contracts,product_A_recommended,product_A,product_C,product_D,opp_month,opp_old,competitor_Z,competitor_X,competitor_Y,cust_in_iberia,target_variable
570,-0.61604,-0.54007,0.82321,0.31698,-1.29821,0.93109,-0.68372,-0.19223,-0.05903,1.12932,-1.31408,0,1,0,1,0
571,0.41555,-0.15624,-0.13799,0.41569,-0.30279,-0.2064,-1.18575,-0.09205,-0.0588,-2.34811,1.19061,0,0,0,1,1
572,1.04929,-1.14566,1.14959,0.05902,-0.83309,-1.15671,-0.0702,0.02114,-0.06805,-1.02177,-0.67963,1,1,0,0,1
573,0.47371,-0.4016,0.35663,1.2707,-0.64406,1.61441,-0.74015,0.02104,-0.06447,-1.70848,-0.92977,1,0,0,0,0
574,-0.89739,-0.31593,0.25524,0.40135,-0.67453,-0.47581,1.38374,0.10147,-0.17726,-0.08792,-0.26743,0,0,0,1,0
575,1.06262,2.66961,-0.91605,0.59923,-1.27993,0.027,-0.83481,-0.03449,-0.01975,-1.61306,-1.18672,0,0,1,1,1
576,-2.22896,3.68577,0.32956,0.03416,-2.25734,0.82481,-1.49923,0.02058,-0.08228,-0.06694,0.19302,0,0,0,1,0
577,-0.57195,1.33486,-0.56556,1.11235,-0.96814,-0.5868,-2.25291,-0.01836,-0.12051,-0.68644,-1.10604,0,1,0,0,1
578,1.35323,1.02812,-0.41063,2.48465,-0.10662,-0.90629,-0.13079,-0.11869,-0.00234,-0.97935,0.40279,1,0,0,0,1
579,-1.84588,-0.36294,-0.5523,0.37967,-1.64818,0.10299,-0.66193,-0.24558,-0.0941,-0.11135,1.52401,0,0,0,0,0
580,0.73863,1.90175,-0.75299,1.29794,-0.28432,-1.53446,-1.5289,0.0231,-0.05693,-0.76862,-1.37898,0,0,0,0,1
581,0.43878,0.27365,1.79982,0.55136,1.60027,-0.33032,1.08923,-0.00261,0.03332,-1.58863,-0.49586,1,0,0,0,1
582,0.15903,0.06457,1.16507,0.88144,0.72306,0.09603,0.56725,-0.08182,-0.11046,2.30137,0.392,1,0,0,0,0
583,0.12487,-0.06329,1.63629,0.29285,1.34354,-0.31596,-0.12822,-0.18192,-0.11663,-0.98717,-0.95379,0,0,1,0,1
584,2.30153,1.70478,-0.87832,1.2408,0.09113,-1.33476,1.26433,0.04297,-0.02653,-2.71761,0.39648,0,0,0,0,1
585,7.90506,0.95103,0.157,0.07409,0.86751,1.17534,0.56254,-0.04659,0.01747,-1.3421,0.5331,0,0,1,1,0
586,0.59477,-0.75121,-0.93481,1.73174,-1.02396,-0.01717,-0.92286,0.03569,-0.11872,-1.76728,1.32489,1,0,0,0,1
587,-0.37114,-1.65706,-0.45656,1.52582,-0.94434,1.04492,-1.13922,0.1664,-0.01962,0.32615,-1.20899,1,0,0,0,0
588,-1.03336,-0.65793,-0.6345,1.4027,-3.03914,-0.30803,0.71798,-0.23414,-0.01095,-0.17835,-1.71416,0,0,0,1,0
589,0.41654,-0.75094,1.09167,0.25159,0.88615,-0.80401,0.29637,-0.08996,-0.14296,-0.10129,-0.76137,0,0,0,1,1
590,-0.81301,-0.52035,-0.21698,0.99581,1.24032,0.11534,0.06975,-0.04094,-7e-05,-0.87002,-1.75163,0,0,0,1,0
591,-0.4645,1.05891,0.9547,0.43631,-0.85318,-0.27263,-0.9465,0.12548,0.00383,-0.77935,0.54675,0,0,0,1,1
592,-1.93833,-0.8006,0.5833,0.53549,-0.55395,-1.04221,0.50795,-0.18364,-0.05559,-0.87093,-2.04263,0,0,0,1,0
593,3.81302,-0.09913,1.94291,0.95494,-1.05386,1.07583,-0.8555,0.17359,0.02262,-0.58119,3.19952,0,0,0,1,1
594,0.78563,-0.04188,-1.08356,2.30589,0.08265,-0.59782,-0.20199,-0.00641,0.01682,0.33533,1.64389,0,0,0,1,1
595,-0.14393,0.95969,1.10739,0.29026,0.82493,-1.57221,1.34694,-0.0296,-0.03484,-0.16392,-0.28114,1,0,0,1,1
596,-1.01488,-2.59989,1.01715,0.48971,-2.04277,0.96253,-0.76083,-0.03981,-0.06257,0.00011,1.00109,0,0,0,0,0
597,0.0397,-0.88766,-0.6787,0.03305,0.10944,-0.50344,-1.67299,-0.06363,-0.08864,-0.00044,-2.7552,0,0,0,0,0
598,0.04998,-0.28235,0.90571,1.84953,-0.57667,-0.58626,-1.15255,0.08481,-0.04188,0.38444,3.48506,0,0,0,1,0
599,-0.4339,0.86679,0.36892,0.80614,-0.18661,-1.51231,0.8943,-0.12685,-0.01151,-0.21185,-1.18532,1,0,0,0,0
600,0.0133,-0.57871,-0.08198,1.87223,0.15899,1.29275,0.15473,0.01454,-0.05621,-0.14115,-0.48075,0,0,0,1,1
601,0.66554,6.5002,-0.55915,0.04085,-0.4882,-1.13158,-0.22888,-0.05842,-0.14988,0.68881,-3.0839,1,0,0,0,1
602,-0.23473,0.14306,-0.47529,1.42497,-0.40359,-0.05324,-0.60909,-0.09621,0.02344,-1.16505,0.42943,0,0,0,0,0
603,0.54662,-0.57448,1.73985,2.26208,-0.51388,0.6301,0.38536,0.2386,-0.03049,-1.35574,-1.95952,1,0,0,1,1
604,0.95604,-0.98298,0.10055,1.87403,0.67032,0.23737,-0.9491,0.02191,-0.05898,-1.68592,-0.14752,1,0,0,0,1
605,0.17206,-0.70031,0.7257,1.01057,0.11876,-0.14772,0.20567,0.04133,0.00286,-0.31709,-1.11641,0,1,1,1,1
606,1.40013,0.17851,-0.53272,0.00441,-0.07942,-1.46133,-0.83125,0.09378,0.03623,-2.35373,-1.91662,1,0,0,1,1
607,-0.71245,-1.03688,-0.52388,0.1142,-1.57095,-0.74778,-0.99766,-0.16213,-0.1801,-0.03785,-1.50654,0,0,1,1,0
608,-0.43232,-2.77896,0.96559,0.88711,-0.67858,0.05024,-0.73749,0.15523,-0.01829,-0.60919,0.03868,0,0,0,0,0
609,-1.61718,0.16345,-0.97966,1.12362,0.59867,-0.72974,-0.47541,-0.2709,-0.11133,0.63464,-2.22224,0,0,1,1,0
610,1.36987,1.52369,-0.23217,0.70667,-0.2623,0.06269,-0.14883,-0.09688,-0.01504,-1.17192,-1.42322,0,0,0,1,1
611,0.50846,0.64783,0.12722,0.38141,0.35953,0.44539,0.13546,-0.0659,-0.0336,-0.70332,0.69491,1,0,0,1,1
612,-0.83718,-1.35436,0.1891,2.12391,1.46651,0.67,-3.78837,0.03817,-0.00821,0.6222,3.60372,1,0,0,1,0
613,0.72152,-0.3175,-0.04327,2.03033,0.73861,-1.08094,-0.90765,0.00187,-0.06496,0.88314,0.41638,0,0,0,1,1
614,-1.16441,-0.54417,0.41666,0.31485,-0.20684,1.65732,-0.49157,-0.03668,-0.13366,-1.18015,-1.67589,0,0,1,1,0
615,2.35551,1.13252,0.65428,0.36704,-0.81099,0.51398,1.40506,-0.0212,-0.06252,-0.31822,-0.85067,0,0,0,1,1
616,1.72577,0.50711,0.68771,0.07158,-2.85355,-0.10137,-1.18,-0.1178,-0.01966,-0.20558,-0.25262,0,0,1,0,1
617,0.25877,-0.90136,-0.68864,1.67523,-0.46838,0.77163,0.0628,-0.16972,0.01077,-0.12635,-0.82414,0,0,0,0,0
618,0.34987,4.76423,-0.12732,3.10501,-0.62601,1.79233,1.39503,0.05265,-0.09859,-0.76258,1.05459,1,1,0,0,1
619,0.26783,0.40158,1.05581,0.28007,0.09037,-1.25098,-1.41297,0.04937,0.01135,0.78138,0.02621,0,0,0,0,1
620,0.79811,1.32299,0.81572,0.17302,-0.45391,-0.28021,0.29398,0.13845,-0.07239,-2.3897,1.06178,0,1,1,1,0
621,-0.73384,0.26736,-0.99829,0.24436,-0.62039,-2.00275,-0.90227,-0.099,-0.02188,-0.92113,-0.77167,1,0,0,0,0
622,-0.24767,0.7305,0.38118,2.37147,-2.0794,0.05412,-0.60463,0.04928,-0.06549,-0.05207,1.68825,0,0,0,1,1
623,2.34164,0.44843,-1.48258,0.7648,-1.23997,0.19232,-0.90311,-0.04837,-0.03089,-0.04278,-0.54973,0,0,0,0,1
624,1.01135,2.53572,0.13755,1.22616,0.17665,-0.13133,-0.83186,0.09905,0.00459,0.85276,-1.75678,0,0,0,0,1
625,2.52984,0.68772,1.61821,0.7275,1.41591,-0.62363,2.62191,0.0822,-0.10135,0.69823,2.96598,0,0,1,0,1
626,0.02881,-1.21445,-0.65831,1.81382,-0.39753,-1.73961,0.74446,0.00112,-0.074,-0.78554,-3.03747,1,0,0,0,0
627,-1.21327,0.90649,-0.56746,0.50063,0.02781,0.19883,1.00174,-0.05395,-0.03075,0.79987,-1.40811,0,0,0,0,0
628,0.51472,0.46017,0.71122,0.57956,0.65248,1.06435,0.39199,0.07609,0.08008,-1.21404,-1.24054,0,0,0,0,1
629,0.08965,-0.62633,-1.13424,1.61528,-1.11089,-0.57281,-1.70626,0.04469,-0.08316,0.43089,3.46246,0,0,0,1,0
630,1.52058,-0.35124,-0.4062,0.81039,0.06681,0.25205,0.29496,-0.08844,0.06201,1.31052,2.41029,0,0,0,0,1
631,-1.4501,-0.41116,0.57715,1.55392,-1.04049,-1.35452,0.97293,-0.15278,0.06022,0.71494,1.94089,1,0,0,0,0
632,1.10637,0.72205,-0.40743,0.34717,0.56482,0.26577,-0.9534,-0.04885,-0.04487,-0.39423,-0.79599,1,0,0,1,1
633,-0.47978,-0.05011,-0.08878,0.76366,-0.1486,-0.41471,0.86533,0.13154,-0.05491,-0.83178,3.33927,1,0,0,0,0
634,0.0881,-0.01676,0.69535,1.30532,-0.00155,-0.70993,0.60434,0.09465,-0.0746,-2.02859,0.25253,0,0,0,0,0
635,-1.17949,1.19633,0.43724,0.51508,-1.0826,-0.70829,1.75204,-0.13123,-0.04341,-0.18946,1.1659,0,0,0,0,0
636,-1.85668,0.37509,0.31345,3.19711,0.40703,-0.41489,-0.51778,-0.13678,-0.11034,-1.61522,-0.03046,0,1,1,0,0
637,0.34561,0.23759,-0.1713,0.92787,1.78471,0.20595,-1.19761,0.10747,-0.04381,-1.29313,-0.3742,0,0,1,1,1
638,0.28512,0.76331,0.39605,1.16438,-1.30791,-1.14973,-0.46163,-0.13356,0.03484,-1.69075,-0.67767,0,0,0,0,0
639,-0.2587,-1.61951,0.00101,2.12081,-0.63976,-0.41769,1.33557,0.03093,-0.07055,-0.96039,-0.61446,0,0,0,1,0
640,-1.82885,-0.1906,0.46624,3.09879,-0.06839,-0.13318,-1.92841,-0.08161,-0.05204,-0.52797,0.61274,1,0,0,1,0
641,-0.32367,1.50857,-0.29755,1.27678,0.48641,-0.97923,-2.16838,0.1417,-0.12506,-0.22639,0.2508,0,0,0,0,0
642,2.37513,0.08266,-0.04606,0.45434,-0.85955,1.33733,-0.0106,-0.09704,-0.0213,-1.10051,-0.34721,0,0,0,1,1
643,-0.29941,-1.12551,-0.69197,0.02921,-3.13303,-0.7828,-0.54259,0.09434,-0.02678,0.56928,1.96429,0,0,0,0,0
644,-1.27696,-1.30303,0.07199,1.96683,1.05919,-0.63555,-0.09227,-0.00151,-0.03681,-0.70821,-4.75013,0,0,0,0,0
645,-0.77694,-1.36336,-0.5488,1.06479,0.46051,-0.88265,0.84531,0.00522,-0.05084,-1.28772,0.46483,0,0,0,0,1
646,-0.05857,-1.06658,-0.79124,2.23956,-2.04295,1.33878,-0.65257,-0.21703,-0.05464,-0.27371,0.77661,0,0,1,0,0
647,-2.79046,-1.37957,0.30693,1.37128,-0.90757,0.34232,-1.97301,-0.24029,-0.0149,1.46355,1.42044,0,0,0,1,0
648,0.43857,-1.62186,0.27019,0.25854,1.26818,-0.84927,1.94448,-0.04206,-0.04144,-0.16484,-0.39731,0,0,0,0,0
649,0.36276,-0.25366,0.7263,1.64006,1.1478,0.78499,-1.09723,0.00469,-0.02425,-0.86286,0.01188,1,0,0,1,0
650,1.99099,0.91114,-0.2449,0.02474,0.63864,0.06056,-1.15904,-0.13252,-0.02925,-2.02746,1.17892,0,0,0,1,1
651,2.13877,-0.55307,0.42644,0.00166,-0.47611,0.1058,1.00372,-0.12887,0.01617,-0.71941,1.93675,0,1,0,0,1
652,1.28946,1.65725,0.54064,1.05194,-0.21701,-0.37558,-0.48449,0.03615,-0.00615,-0.26507,-0.7508,0,0,0,1,1
653,-0.1717,0.23013,0.45582,0.35468,-0.43093,-0.69953,-0.16339,0.03629,-0.03036,-0.88758,0.10046,0,0,0,1,1
654,-1.28311,0.49862,-0.56052,1.04809,0.82824,0.17021,0.38279,-0.03377,0.03592,-2.16538,2.21786,1,0,0,0,0
655,2.7426,-0.08583,0.21949,1.14413,-1.17584,-0.53607,0.98358,0.05802,-0.01899,-1.35057,-3.48604,0,0,0,0,1
656,-0.08848,0.67229,0.39131,2.88591,-1.1058,1.3534,-0.43346,-0.13742,0.02525,0.95454,-1.33502,0,0,0,0,0
657,7.23048,-1.28776,0.10574,0.07836,0.71027,-1.11543,1.41995,-0.05559,-0.00965,0.934,1.89875,1,0,1,0,1
658,0.63467,0.68301,-1.56918,0.82923,-0.34436,1.12893,-2.2358,0.14479,-0.1321,-1.38664,1.33881,0,0,0,0,0
659,-0.30519,0.03126,0.22839,0.5953,1.07847,-0.18906,0.65979,-0.01317,0.02524,0.17276,0.48367,0,0,0,0,0
660,0.42558,0.30994,1.87002,0.66274,-0.97151,0.13927,-0.93953,-0.00737,-0.03324,-1.67857,-0.9729,0,0,0,1,1
661,0.0849,-1.54769,-0.18803,2.07835,-0.35478,0.56653,1.27227,0.21059,-0.0426,0.90432,-1.62273,0,0,0,1,0
662,-0.60589,-1.25913,-0.48246,0.03986,-1.22241,-0.6042,0.04204,-0.15993,-0.02593,-0.25476,-1.18682,1,0,1,0,0
663,-1.09368,0.3874,0.39868,0.37869,-0.29264,0.5914,-0.77291,0.05964,-0.05725,0.44964,2.02201,0,1,0,0,0
664,-0.84734,-1.31138,0.3499,0.26558,-1.77855,-2.26604,0.56284,0.1464,-0.02865,-2.21509,-1.24266,0,0,0,0,0
665,-0.06435,0.04935,1.05419,1.1621,-0.78763,-0.67599,0.79319,-0.05249,-0.06959,0.17764,-0.14787,0,0,0,0,0
666,0.095,-1.53521,-0.90629,0.1107,-1.73625,-0.83925,0.54189,0.06596,0.02371,-0.50767,-1.43056,0,0,0,0,1
667,-0.75463,0.57168,0.6851,0.47,0.39392,-1.1028,-1.1297,-0.1182,-0.04568,0.35193,0.96416,0,0,1,1,0
668,1.25161,-0.98133,0.57234,2.29842,0.41659,-0.27196,-0.58402,-0.08867,-0.05913,0.41487,-1.10809,0,0,0,0,1
669,-2.23066,-0.44299,-0.01372,0.7274,-2.03026,0.2086,-0.10407,0.0185,-0.08625,-0.43422,-0.44639,0,0,0,0,0
670,1.36487,0.75308,0.37095,0.34268,1.03389,0.46213,-0.14126,0.05986,-0.02656,-1.10083,-2.82507,0,1,1,0,1
671,1.12662,-0.52295,0.92357,1.08277,2.19742,0.0927,0.64975,0.09209,-0.03064,0.2797,-2.72005,1,0,0,1,1
672,-2.2568,-0.23999,0.79785,1.6576,-0.25399,-0.63255,-2.1149,0.13696,-0.02058,-0.56015,-0.28849,0,0,0,1,0
673,-0.53857,-0.04236,-0.81442,0.87631,-0.94111,0.19521,0.23433,-0.02674,-0.09136,-1.37278,-2.28774,0,0,0,0,0
674,-0.83265,-0.85027,0.75613,0.96613,2.52433,-0.00057,-0.38998,0.09936,-0.12006,-1.42015,2.85763,0,0,0,0,0
675,-0.59982,-1.63081,0.04825,1.28734,-1.61897,0.64884,-0.9385,-0.05423,-0.00872,-1.97716,-3.39228,1,1,0,0,0
676,-0.93898,-2.39597,0.1583,0.85518,-0.27989,0.52155,-0.84249,0.07021,0.03423,-1.01029,-1.50026,1,0,0,0,0
677,-0.502,-0.18352,0.15856,1.13132,-0.12038,-0.07562,-0.31454,0.00075,-0.09132,0.60269,-0.27495,1,1,0,1,0
678,2.51293,-1.23912,-0.02019,1.627,1.04515,-0.8178,-3.70109,0.02457,0.03947,-0.32217,-0.8477,0,0,1,1,1
679,1.43483,0.17605,1.05337,1.33372,0.05974,-0.62236,-0.80129,0.02235,-0.0258,-1.02977,-1.95622,1,0,0,1,1
680,1.05574,-0.08198,0.03303,0.60158,-0.79863,-0.53983,-0.97581,-0.18047,-0.04035,0.30486,-1.73689,0,0,0,0,1
681,0.92354,0.69564,-0.79564,0.02244,-1.25118,-0.35221,0.43278,-0.13241,-0.05988,-1.33248,-1.78598,0,0,0,0,1
682,-1.14115,-0.84076,-0.21482,0.3917,-0.64182,0.11444,-0.90553,-0.00975,-0.10923,-0.40465,-0.73008,0,0,1,1,0
683,-0.97637,-0.6868,0.24296,2.06524,-1.30693,0.47214,-0.31511,-0.18873,0.00939,-0.67963,2.62789,1,1,0,0,0
684,0.65155,0.67868,1.08337,0.53939,-0.25217,-0.14089,1.44228,0.06312,-0.07878,0.27913,-0.18309,1,0,1,1,1
685,-1.81165,-0.23158,0.58248,0.94448,-0.8642,-0.0871,0.89435,0.06716,-0.07899,-2.07723,1.47435,1,0,0,0,0
686,1.30684,0.33006,-0.58043,1.09844,-1.79404,0.01465,0.80227,0.01272,0.0096,-1.3502,0.46046,1,0,1,0,1
687,-0.47263,0.19717,2.08815,0.65536,0.95515,-0.51272,-0.59987,-0.13211,-0.13415,-2.13825,1.37079,0,0,0,1,1
688,-0.27424,-1.84802,0.31182,0.84008,-0.79767,-0.84031,0.44303,0.11801,-0.11618,-0.7596,-4.49995,0,0,0,0,0
689,0.8526,0.77008,1.12031,1.43233,-1.56814,-1.50435,-0.3339,0.18372,-0.04091,0.71143,-0.75669,0,0,0,0,1
690,0.31481,0.54575,-0.02137,0.27949,-0.46826,-0.65612,-0.29609,-0.00529,-0.02534,-1.00545,1.6607,1,1,0,0,1
691,-0.06762,-1.32497,0.52669,0.20074,-0.23163,0.27852,0.30969,0.03105,-0.01576,-1.01068,-1.1576,0,0,0,1,0
692,0.92188,-0.09628,0.77157,0.59171,-2.04647,-0.66233,-0.69699,0.00017,-0.05509,0.37172,2.34371,1,0,0,0,1
693,-0.64541,-0.56363,1.07456,1.44157,0.03165,-0.29025,1.393,0.03304,0.08652,0.56855,1.92584,0,0,0,0,0
694,-0.05705,-0.14972,0.94589,0.93228,-1.34716,0.27315,-0.26013,-0.03196,-0.05139,-0.58857,-1.0037,0,0,1,1,1
695,0.65629,0.31179,0.79776,0.07095,1.41103,0.31655,0.51836,-0.02346,-0.05154,0.18471,-1.05475,0,0,0,0,1
696,2.52083,1.1385,-0.15207,0.06217,0.22396,-0.96363,1.3556,0.07057,-0.07985,-1.57695,-1.82041,0,0,0,1,0
697,-0.17403,0.97961,-0.3574,0.91219,-0.6999,0.69765,0.93165,0.21456,-0.0338,0.87797,-1.24439,1,0,0,0,1
698,-1.58999,-1.88755,0.36609,1.82708,-1.04517,0.80188,-1.50892,-0.16001,-0.00925,1.64871,-2.14888,0,0,0,1,0
699,1.18098,0.69928,0.8465,0.45158,-0.40497,-1.00388,0.3449,-0.03038,0.02018,0.02122,0.34322,0,0,1,0,1
700,-0.09511,1.07346,-0.07818,0.26296,0.31279,-0.75907,0.75072,-0.13805,-0.11446,-2.58433,-2.48407,0,0,0,1,0
701,-0.34741,0.02999,0.95214,0.89144,-0.32549,0.85287,0.79186,0.1392,-0.0523,-1.05823,0.6056,0,0,0,1,0
702,1.2936,1.20568,1.26209,1.43425,-0.51716,-0.21748,-1.21329,-0.07877,-0.01766,0.11283,0.64212,0,0,0,1,1
703,-0.38698,1.60097,-0.63306,1.09952,-0.24163,-1.87582,-0.75704,-0.16432,-0.01065,-0.92148,-2.79181,0,0,1,0,0
704,-0.85361,0.40117,-0.56954,0.99357,-0.90386,-1.21975,0.89456,0.04382,-0.03967,0.7722,2.02473,1,0,1,0,0
705,-1.35172,-0.41768,-0.0123,0.99284,-0.64321,-0.2995,-0.86176,0.15443,-0.01288,0.08816,0.47041,0,0,0,1,0
706,0.48538,1.02689,0.34609,0.14561,-2.38579,-1.03043,-0.3997,0.04636,-0.08045,-1.20648,0.82455,0,0,0,0,1
707,-0.94414,-0.43924,-0.31965,1.98832,0.67373,-0.43074,1.47588,0.00048,0.0379,-0.46774,-1.438,0,0,0,0,0
708,2.70474,0.35034,1.18176,0.28094,-0.0012,-0.07408,-0.1478,0.02091,0.00963,-1.39383,0.63357,0,0,0,1,1
709,-2.14825,-1.17599,0.43925,1.44632,-1.07346,1.0698,-0.82677,0.12148,-0.10725,-0.68258,1.38959,0,0,0,0,0
710,1.20919,1.87235,0.13156,0.25351,1.59873,-0.33236,-0.97762,-0.10742,-0.09376,-1.05459,-0.44791,0,0,0,1,1
711,0.76456,-0.95512,-1.04873,0.43002,-0.21298,0.75803,0.23272,-0.03118,-0.09235,0.67476,2.70288,0,0,0,0,0
712,-0.1569,1.30335,-0.95265,1.01104,-1.33614,1.04301,-1.43315,-0.06527,-0.0061,1.61601,-0.2339,0,1,0,1,1
713,-1.63125,0.13639,0.32481,0.79156,0.55674,1.04745,-0.34734,-0.13679,-0.10424,-1.93119,1.41118,0,0,0,0,0
714,0.82285,-1.47957,-1.60608,0.72837,0.09805,0.1278,0.23323,-0.05284,-0.05655,-2.42322,0.13951,1,0,0,0,1
715,-0.3053,0.15636,0.91011,0.39753,0.09458,-1.67063,1.19915,0.09077,-0.01726,-0.74517,0.57828,1,1,0,1,1
716,1.05804,-1.96904,-0.02652,0.25453,-0.72576,0.26866,0.56755,0.03666,-0.04331,-2.01842,-2.807,0,0,0,0,1
717,0.28022,0.45978,2.69447,3.16605,0.1505,0.73872,-0.81407,0.04443,-0.02706,-0.45379,0.25658,0,0,0,1,1
718,0.24555,0.73032,1.94633,1.72111,-0.56176,-0.16485,1.07842,-0.00535,-0.09329,0.24894,-1.40246,0,1,0,1,1
719,-0.00889,-0.90144,-0.04516,1.16739,0.25594,1.29567,-0.39952,0.03233,-0.01026,0.99414,-1.5696,0,1,1,0,0
720,-0.27469,-0.09354,0.01493,0.43416,-2.20494,0.58787,-1.3357,-0.10006,-0.07066,-0.29861,2.31615,1,0,0,1,0
721,0.56435,1.8465,0.89647,1.50859,-0.73387,0.35462,-0.27204,-0.05095,-0.05623,-0.69316,-0.62066,1,0,0,0,1
722,-1.83994,-1.2188,1.46254,0.92159,1.42216,0.7691,1.33817,-0.0008,-0.02811,-2.47838,-1.80495,0,0,1,1,0
723,-0.97878,-1.66336,-1.21042,0.33145,-1.06707,0.1667,0.06524,0.00775,-0.03485,-0.47381,-0.8387,0,0,0,0,0
724,1.05095,1.50464,-1.3291,0.06428,-0.90384,-2.09425,-0.08748,0.01202,-0.0388,-0.42871,-2.25068,0,1,1,1,1
725,-0.29685,1.81385,-0.39763,0.2029,-0.74796,-0.49931,1.53721,-0.03383,-0.07753,0.13896,1.85083,0,0,0,1,1
726,0.35901,-0.2515,0.56619,3.50451,-1.51481,0.85773,-1.53135,-0.05774,-0.05498,-1.20849,-1.34352,1,0,0,0,0
727,-0.24955,0.81699,0.4975,0.55272,-2.50828,-0.74607,-1.3856,0.29578,-0.03989,-0.93505,0.49395,0,0,0,1,0
728,0.75161,1.24575,0.95582,0.28617,-0.53059,-0.27878,-1.71585,0.07068,-0.10875,-1.978,1.73416,0,0,0,0,0
729,-0.35612,-1.10441,-0.85976,2.2112,-0.16414,-0.93587,0.27265,0.02131,-0.06313,-2.79129,-1.05023,0,0,0,0,0
730,0.14079,-0.9188,-1.75292,0.32321,-0.35251,1.32714,0.06649,-0.04332,-0.02062,-1.6085,0.49803,0,0,0,0,0
731,0.08411,1.08963,0.78641,1.12676,-0.44488,1.24519,1.44274,-0.06512,-0.10387,-2.07033,-1.84513,0,0,1,0,1
732,-1.15303,6.12711,-0.56256,0.24014,-0.25696,-0.8071,0.14348,-0.03308,0.01783,-0.16329,3.36865,0,0,0,0,0
733,0.39854,0.48536,-1.51479,0.95535,0.72284,0.01784,-0.50416,0.00928,0.02348,-1.01813,1.10457,0,0,0,0,0
734,-1.85417,-1.59059,0.21605,0.86809,-0.49045,-0.6444,-0.09821,-0.20804,-0.10226,-1.03824,-0.58891,1,0,0,0,0
735,1.42913,2.09581,0.73454,0.64914,-0.87408,0.39196,0.01771,-0.17694,0.02788,-1.48441,-1.45925,1,0,0,0,1
736,-0.33556,-0.58919,0.00235,1.44941,-0.58113,0.30775,-1.77176,-0.08369,-0.04718,-3.73257,-0.47099,0,0,0,0,1
737,-0.27081,-0.45833,-0.26628,0.64906,0.27935,0.54936,2.61033,0.00071,-0.01907,1.00831,-0.80998,1,0,0,1,1
738,0.44879,0.43715,-0.02749,0.34081,1.11203,0.16553,0.41987,-0.04393,-0.06483,-1.50027,2.62942,0,1,0,1,1
739,2.14063,1.8538,-0.19647,1.33803,-0.92814,2.24832,0.11001,0.12781,0.00615,-0.91242,-2.1383,1,0,0,0,1
740,1.86968,0.95829,-0.97844,1.14179,-0.20107,-0.92234,0.51516,-0.16824,-0.0197,-1.95489,-0.0978,1,0,0,1,1
741,-1.8931,-0.3374,-0.47174,0.92265,0.03836,-1.46848,0.60941,-0.09513,-0.08071,0.47193,-0.32751,0,0,0,1,0
742,-1.36399,-0.12058,0.51702,0.89497,-1.29258,-0.41447,-0.24055,0.13201,-0.09826,-0.35657,-0.47612,1,1,0,1,0
743,-0.58979,-0.34393,0.35734,0.30194,-0.27958,-1.35439,-0.73124,-0.00689,-0.11302,-1.32637,-0.46292,0,0,0,0,0
744,7.1788,0.36597,0.23445,0.79773,-1.76567,-1.29397,0.49945,0.06848,-0.0306,-0.89223,-0.47411,0,0,0,0,0
745,0.05398,-2.57426,-0.69612,2.22521,-2.06905,-0.90105,0.28571,0.18512,-0.01138,1.17818,1.0096,0,0,0,1,0
746,-0.60656,-0.71433,-0.0452,0.04211,0.06675,-0.83775,-0.90989,-0.08938,-0.00745,-0.57297,0.61348,1,0,0,1,0
747,0.67437,0.09735,-1.64165,0.46637,-0.68387,-0.86369,1.31904,-0.02993,-0.0459,-0.68173,0.32837,1,1,0,0,0
748,-0.50484,-1.57763,0.24278,1.00335,-0.09772,0.31458,0.19335,-0.04724,-0.09785,-1.44138,-4.85098,0,0,0,0,0
749,-0.51673,0.00287,1.24309,0.74191,-0.31789,-0.50495,0.62982,-0.21546,-0.0741,-2.39458,0.14969,0,0,0,1,0
750,-0.90614,-0.82647,-1.07931,0.41738,-1.2764,-0.24361,1.29192,-0.05104,0.01762,-0.66004,-2.78346,0,0,0,1,0
751,-2.27485,1.27851,-0.36874,1.62472,-0.34525,0.61539,-0.07811,0.06811,-0.06423,-0.17451,0.66948,1,0,0,1,0
752,-1.01275,0.96751,0.36329,0.00754,-1.5331,-0.71306,0.21695,0.03406,-0.03283,0.59958,1.91175,0,0,1,0,0
753,-1.30291,-0.95857,1.10227,0.0169,1.09097,-0.31164,0.71003,0.04191,-0.09378,-2.7485,-1.68936,1,0,0,0,0
754,0.13833,-0.03475,-0.25858,0.18826,-1.65597,0.19261,-0.82486,-0.05755,-0.02317,-1.6251,-0.69267,0,1,0,0,1
755,-0.6938,-0.55877,-0.4538,0.34171,-0.49579,-1.65325,-0.04595,-0.08561,-0.06288,-1.08074,-1.19903,0,0,0,0,0
756,3.31921,2.90585,-1.47514,0.65397,-1.34227,-2.00792,0.02555,0.10693,0.01234,-0.50348,1.55315,0,0,1,0,1
757,0.42459,0.14302,0.18275,1.49671,0.27042,0.17689,-1.05606,-0.06973,-0.00132,-0.64503,-0.15746,1,0,0,1,1
758,0.66127,-0.90283,1.73366,1.83713,-0.63143,0.29361,2.21764,0.00941,-0.06479,-0.62169,2.29249,0,0,0,0,0
759,-0.05222,-1.58812,0.32189,0.49851,-0.81867,1.55138,-1.50729,-0.00367,-0.04633,-0.0919,0.32063,1,0,0,1,0
