id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
28931;-25992;-34794;-1097;-891;-2372;-4247;-34026;92681;-34997;6241;-28185;0;0;0;1;0
28932;-25992;62397;-1097;-891;-2372;-4247;-39736;197016;-34997;65323;-28185;1;0;1;0;0
28933;25888;60893;-1097;-891;-2372;-4247;94265;4648;-34997;-82382;-28185;0;0;0;0;0
28934;-25992;-34794;-1097;-891;-2372;-4247;64215;-6817;187569;-141464;-28185;0;0;0;1;1
28935;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;1;0
28936;-25992;-34794;-1097;-891;-2372;-4247;-74802;25297;-34997;153945;-28185;0;0;1;0;0
28937;-25992;36832;-1097;-891;-2372;-4247;73051;124199;-34997;-141464;-28185;1;0;0;1;1
28938;149563;-34794;2532302;-891;-2372;-4247;-92602;143762;-34997;94864;354793;1;0;0;0;0
28939;-25992;-34794;-1097;-891;-2372;-4247;-63904;-6817;60388;124404;-28185;0;0;0;1;0
28940;-25992;14183;-1097;-891;-2372;-4247;-58766;248097;-34997;35782;354793;0;0;0;1;0
28941;-25992;-34794;-1097;-891;-2372;-4247;61602;102462;-34997;-52841;-28185;0;0;0;0;1
28942;-25992;-34794;-1097;-891;-2372;-4247;49752;131807;-34997;65323;-28185;0;0;0;1;0
28943;29115;153069;-1097;-891;-2372;-4247;27782;-6817;-3202;-82382;-28185;0;0;0;0;1
28944;-25992;-34794;-1097;-891;-2372;-4247;96435;158977;-34997;-111923;-28185;0;0;0;1;0
28945;-25992;-34794;-1097;-891;-2372;-4247;-67285;4486;-34997;124404;-28185;0;0;0;0;0
28946;-25992;-34794;-1097;-891;-2372;-4247;77;131807;-34997;35782;-28185;0;0;0;0;1
28947;-25992;-34794;-1097;-891;-2372;-4247;171358;-6817;-34997;-111923;-28185;1;0;0;0;1
28948;-25992;-34794;-1097;-891;-2372;-4247;48183;-6817;28593;-141464;-28185;0;0;0;1;1
28949;-25992;-7153;-1097;-891;-2372;-4247;-11667;-6221;-34997;183486;-28185;0;0;0;0;0
28950;225647;-34794;-1097;-891;-2372;-4247;139462;-6817;-34997;-52841;-28185;0;0;0;1;1
28951;-25992;-34794;-1097;-891;-2372;-4247;-113847;5734;-34997;-111923;-28185;1;0;0;1;1
28952;-25992;-34794;-1097;-891;-2372;-4247;-78863;-8394;-34997;124404;-28185;0;0;0;0;0
28953;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;6241;-28185;0;0;0;1;1
28954;-25992;-34794;-1097;-891;-2372;-4247;-102097;8942;-3202;-141464;-28185;0;0;1;1;0
28955;-25992;-30942;-1097;-891;-2372;-4247;15675;-4047;-34997;65323;-28185;1;0;1;1;1
28956;-25992;-34515;-1097;-891;-2372;-4247;-9353;-14915;-34997;6241;-28185;1;0;1;0;0
28957;34402;351662;-1097;-891;-2372;-4247;-81583;129633;92184;-111923;-28185;0;0;0;0;0
28958;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;0;0;0;1;0
28959;144854;-8456;-1097;-891;-2372;-4247;-35718;-45347;-34997;153945;-28185;1;0;1;0;1
28960;-25992;-34794;-1097;-891;-2372;-4247;133299;-34478;-34997;-82382;-28185;0;0;1;1;1
28961;-25992;-32141;-1097;-891;-2372;-4247;159;-6817;-34997;-82382;-28185;0;0;0;1;1
28962;-25992;-34794;-1097;-891;-2372;-4247;49106;17528;-34997;-111923;-28185;0;0;1;1;1
28963;377361;644745;105294;-891;-2372;-4247;-56734;77465;-3202;183486;-28185;1;0;0;0;1
28964;-15422;-222;-1097;-891;-2372;-4247;-11667;-6817;-34997;124404;-28185;1;0;0;0;1
28965;377361;644745;-1097;-891;-2372;-4247;-20335;37252;-34997;94864;-28185;1;0;0;0;0
28966;-25992;-34794;-1097;-891;-2372;-4247;150509;-6817;-34997;-141464;-28185;0;0;0;1;1
28967;-25992;-33278;-1097;-891;-2372;-4247;141571;61163;-34997;-141464;-28185;0;0;1;0;1
28968;-25992;-34794;-1097;-891;-2372;-4247;10925;-7308;-34997;183486;-28185;1;0;0;1;1
28969;-12738;57198;231246;-891;-2372;-4247;-49538;-48607;-3202;-52841;-28185;1;0;0;0;0
28970;-25992;-28161;-1097;-891;-2372;-4247;-61346;480679;-3202;153945;-28185;0;0;1;1;0
28971;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;153945;-28185;0;0;0;0;0
28972;-25992;-34794;-1097;-891;-2372;-4247;92599;-49694;-34997;35782;-28185;0;0;1;1;1
28973;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;153945;-28185;0;0;0;1;1
28974;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-233;-28185;0;0;0;0;1
28975;-25992;-34794;-1097;-891;-2372;-4247;-106483;39426;-34997;94864;-28185;0;0;1;1;0
28976;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;28593;-233;-28185;0;0;0;1;0
28977;-25992;-34794;-1097;-891;-2372;-4247;37795;40513;123979;-141464;-28185;0;0;0;1;0
28978;-25992;-34794;-1097;-891;-2372;-4247;49776;-6817;-34997;124404;-28185;0;0;1;1;1
28979;-25992;-34794;-1097;-891;-2372;-4247;173092;-50781;28593;-111923;-28185;0;0;0;1;1
28980;-25992;-6143;-1097;-891;-2372;-4247;118306;-31218;-3202;94864;-28185;0;0;0;0;0
28981;-23307;-34794;-1097;-891;-2372;-4247;-11667;47034;-3202;-233;-28185;0;0;0;1;1
28982;-25992;-34794;-1097;-891;-2372;-4247;11505;-51868;-34997;-82382;-28185;1;0;0;0;0
28983;2109;-32165;-1097;-891;-2372;-4247;-11667;-4752;92184;-233;-28185;0;0;0;0;0
28984;-25992;-34794;-1097;-891;-2372;-4247;-116027;-49694;-34997;6241;-28185;0;0;0;0;1
28985;-25992;-23331;-1097;-891;-2372;-4247;-86242;-6817;-34997;-111923;-28185;1;0;0;0;0
28986;-25992;-34794;-1097;-891;-2372;-4247;-103383;52468;-34997;35782;-28185;0;0;0;0;1
28987;-25992;-34794;-1097;-891;-2372;-4247;-10989;-40999;-34997;124404;-28185;1;0;0;1;1
28988;-25992;-34794;-1097;-891;-2372;-4247;-1657;144849;-34997;-82382;-28185;0;0;1;1;1
28989;-25992;-34794;-1097;-891;-2372;-4247;-38016;-6817;346544;6241;354793;0;0;0;1;0
28990;-25992;-27044;-1097;-891;-2372;-4247;159061;-6817;-34997;-111923;-28185;0;0;0;0;1
28991;-25992;-34794;258928;11902;-2372;-4247;-16131;-11655;-34997;65323;-28185;1;0;0;1;1
28992;-4887;51221;-1097;-891;-2372;-4247;173092;-6817;-34997;-141464;-28185;0;0;0;0;1
28993;-4887;51221;-1097;-891;-2372;-4247;173092;-59475;155774;-111923;-28185;0;0;0;0;1
28994;-25992;-13821;-1097;-891;-2372;-4247;-61384;241576;-34997;124404;-28185;1;0;1;0;0
28995;-25992;-34794;-1097;-891;-2372;-4247;23333;-6817;28593;-82382;-28185;0;0;0;1;0
28996;-25992;-34794;-1097;-891;-2372;-4247;-41431;-6817;537315;124404;354793;0;0;0;1;0
28997;-25992;-32141;-1097;-891;-2372;-4247;159713;-6817;-34997;183486;-28185;0;0;0;1;1
28998;-25992;-34794;-1097;-891;-2372;-4247;-95262;-45347;-34997;65323;-28185;0;0;0;1;0
28999;-25992;-30942;101494;-891;-2372;-4247;-101262;416;-34997;183486;-28185;0;0;0;1;0
29000;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;92184;6241;-28185;0;0;0;1;1
29001;-25992;-34794;-1097;-891;-2372;-4247;151542;-22523;-34997;-111923;-28185;0;0;0;1;1
29002;-25992;-34794;-1097;-891;-2372;-4247;171843;-57302;-34997;35782;-28185;0;0;1;1;1
29003;377361;644745;-1097;-891;-2372;-4247;-51867;42687;-34997;-82382;-28185;1;0;0;0;0
29004;-25992;-34794;-1097;-891;-2372;-4247;83;83986;-34997;-82382;-28185;0;0;0;0;1
29005;-25992;-34157;-1097;-891;-2372;-4247;4256;172019;-34997;-111923;-28185;0;0;0;0;0
29006;-25992;121214;335053;-891;-2372;-4247;7572;118765;-34997;153945;-28185;1;0;0;1;1
29007;-25992;-3901;-1097;-891;-2372;-4247;173092;-6817;-34997;-233;-28185;1;0;0;0;0
29008;37945;22173;-1097;-891;-2372;-4247;-40899;-6817;28593;-111923;-28185;0;1;1;1;0
29009;20105;464171;-1097;-891;-2372;-4247;173092;-12742;-34997;-141464;-28185;1;0;1;0;0
29010;-25992;41393;-1097;-891;-2372;-4247;-111463;16603;-34997;6241;-28185;0;0;0;1;0
29011;-25992;-34794;-1097;-891;-2372;-4247;114891;-6817;28593;-111923;-28185;0;0;0;1;1
29012;-25992;7697;-1097;-891;-2372;-4247;-95301;-6817;-34997;6241;-28185;0;0;0;0;1
29013;-25992;-31944;-1097;-891;-2372;-4247;32243;-24697;-34997;-111923;-28185;0;0;1;0;1
29014;-25992;39342;-1097;-891;-2372;-4247;100352;-64909;-34997;183486;-28185;0;0;0;1;0
29015;34402;212201;-1097;-891;-2372;-4247;16671;-6817;123979;94864;-28185;0;0;0;1;0
29016;-25992;-34794;-1097;-891;-2372;-4247;-67683;-58389;-3202;94864;-28185;0;0;1;1;1
29017;-25992;-27044;-1097;-891;-2372;-4247;114644;-43173;-34997;-111923;-28185;0;0;1;1;1
29018;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;354793;1;0;0;1;0
29019;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;35782;-28185;0;0;0;1;0
29020;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-52841;-28185;0;0;0;0;0
29021;-25992;-2976;-1097;-891;-2372;-4247;173092;-62736;-34997;-141464;-28185;0;0;0;1;0
29022;-25992;-34794;-1097;-891;-2372;-4247;1108;278529;-3202;6241;-28185;1;0;0;1;0
29023;-25992;-34794;-1097;-891;-2372;-4247;133991;-38826;-34997;94864;-28185;0;0;0;1;1
29024;34402;148183;-1097;-891;-2372;-4247;-67114;-6817;251159;124404;-28185;0;0;0;1;1
29025;-25992;-31944;-1097;-891;-2372;-4247;32243;-24697;-34997;-111923;-28185;0;0;1;0;1
29026;-25992;306042;-1097;-891;-2372;-4247;-74802;-4047;-34997;-111923;-28185;0;0;0;0;0
29027;-25992;-34794;-1097;-891;-2372;-4247;-11667;380691;219364;-111923;-28185;0;0;0;0;1
29028;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;-28185;0;0;0;0;0
29029;-25992;-32464;-1097;-891;-2372;-4247;94289;213319;-34997;65323;-28185;0;0;0;0;0
29030;108216;254732;-1097;-891;-2372;-4247;25387;8995;-34997;6241;-28185;0;0;0;1;1
29031;-25992;-28083;-1097;-891;-2372;-4247;-6474;-4752;-34997;-141464;-28185;1;0;0;0;1
29032;-25992;-31857;-1097;-891;-2372;-4247;-184;38339;-34997;35782;-28185;1;0;0;1;0
29033;-25992;-34794;-1097;-891;-2372;-4247;-50166;164411;-34997;94864;-28185;1;0;1;0;0
29034;-25992;-34794;-1097;-891;-2372;-4247;-101435;-31218;-34997;-111923;-28185;1;0;0;1;1
29035;-25992;-34794;-1097;-891;-2372;-4247;-4967;-6817;-34997;124404;-28185;0;0;0;1;0
29036;-25992;-34794;-1097;-891;-2372;-4247;-11667;-2687;-34997;-82382;-28185;0;0;1;0;1
29037;-25992;-34794;-1097;-891;-2372;-4247;-14228;75291;-34997;6241;-28185;0;0;0;0;1
29038;-25992;-34794;-1097;-891;-2372;-4247;173092;-35565;-34997;-111923;-28185;1;0;1;0;1
29039;-25992;-34794;-1097;-891;-2372;-4247;173092;-62736;-34997;6241;-28185;1;0;0;1;1
29040;-25992;121214;335053;-891;-2372;-4247;7572;125286;-34997;35782;-28185;0;0;1;1;0
29041;-25992;-7122;-1097;-891;-2372;-4247;-6474;-4426;-34997;94864;-28185;0;0;0;0;0
29042;-25992;-369;-1097;-891;-2372;-4247;74261;6551;-34997;124404;-28185;0;0;0;0;0
29043;-25992;-33278;-1097;-891;-2372;-4247;-97068;11169;-34997;183486;354793;0;0;0;1;0
29044;-25992;-31919;-1097;-891;-2372;-4247;116127;-6817;346544;65323;-28185;0;0;0;1;0
29045;-25992;-34794;-1097;-891;-2372;-4247;-59457;101375;-34997;124404;-28185;0;0;0;1;0
29046;-25992;687;-1097;-891;-2372;-4247;6974;60076;-34997;153945;-28185;0;0;0;0;0
29047;-25992;-19767;-1097;-891;-2372;-4247;90277;1769;-34997;183486;-28185;0;0;0;1;0
29048;139754;-3585;-1097;-891;-2372;-4247;-100873;45947;-34997;-52841;-28185;0;0;0;0;1
29049;18818;-21457;-1097;-891;-2372;-4247;-112114;-6817;-34997;35782;-28185;0;0;0;1;0
29050;-25992;-34794;-1097;-891;-2372;-4247;1021;-6817;123979;94864;-28185;0;0;0;0;1
29051;-25992;48851;-1097;-891;-2372;-4247;-89649;53555;-34997;35782;-28185;0;0;0;1;0
29052;-25992;-34794;-1097;-891;-2372;-4247;55819;-4752;-34997;-82382;-28185;0;0;0;1;0
29053;-25992;-34794;-1097;-891;-2372;-4247;-110572;12255;-34997;-141464;-28185;1;0;0;1;1
29054;-25992;-34794;-1097;-891;-2372;-4247;-45579;-6817;28593;6241;354793;0;0;0;1;0
29055;-25992;124532;-1097;-891;-2372;-4247;2946;1387;-34997;94864;-28185;0;0;0;1;0
29056;-25992;-34794;-1097;-891;-2372;-4247;-91133;-6817;28593;35782;-28185;0;0;0;1;1
29057;-25992;-834;-1097;-891;-2372;-4247;-107513;-37739;-34997;-233;-28185;1;0;1;1;1
29058;-25992;-34794;-1097;-891;-2372;-4247;40684;-6817;-34997;94864;-28185;0;0;0;1;0
29059;-25992;-34227;-1097;-891;-2372;-4247;-55275;-57302;-34997;-111923;-28185;0;0;0;0;1
29060;-25992;-34794;-1097;-891;-2372;-4247;1631;-64909;-34997;-111923;-28185;0;0;0;0;1
29061;-25992;26203;-1097;-891;-2372;-4247;8263;2474;-34997;-82382;-28185;0;0;1;0;1
29062;170073;-29907;-1097;-891;-2372;-4247;-81845;35079;-34997;6241;-28185;0;0;0;1;0
29063;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-52841;-28185;0;0;0;1;1
29064;377361;644745;-1097;-891;-2372;-4247;-78888;-42086;-34997;153945;-28185;1;0;0;0;0
29065;-25992;-34794;-1097;-891;-2372;-4247;148434;2474;-34997;-111923;-28185;0;0;0;1;0
29066;-25992;-29769;-1097;-891;-2372;-4247;17311;1387;-34997;-233;-28185;1;0;0;1;1
29067;-25992;-34794;-1097;-891;-2372;-4247;-81915;-10568;-34997;6241;-28185;0;0;0;1;1
29068;-25992;-34794;-1097;-891;-2372;-4247;4561;-35565;-34997;-233;-28185;0;0;0;1;1
29069;-25992;-34794;-1097;-891;-2372;-4247;173092;-6817;-34997;153945;-28185;0;0;0;1;1
29070;139754;-3585;-1097;-891;-2372;-4247;33923;216579;-34997;94864;-28185;1;0;0;0;1
29071;-25992;225232;-1097;-891;-2372;-4247;-1657;203537;-34997;-111923;-28185;1;0;1;1;0
29072;-6818;-34794;-1097;-891;-2372;-4247;-98909;78552;-34997;-82382;354793;0;0;1;0;0
29073;-25992;48851;-1097;-891;-2372;-4247;105842;4486;-34997;153945;-28185;0;0;0;1;0
29074;-25992;-34794;-1097;-891;-2372;-4247;-70412;-6817;-3202;153945;354793;0;0;0;1;0
29075;-25992;-27328;-1097;-891;-2372;-4247;26308;7908;-34997;124404;-28185;1;0;0;1;1
29076;-25992;166463;-1097;-891;-2372;-4247;-69789;-6817;44193;35782;354793;0;0;0;1;0
29077;-25992;-34794;-1097;-891;-2372;-4247;161511;35079;92184;-141464;-28185;0;0;1;1;1
29078;-25992;-34794;-1097;-891;-2372;-4247;-86086;33992;-34997;-52841;354793;0;0;0;0;0
29079;-16933;3928;-1097;-891;-2372;-4247;-23961;11007;-34997;-82382;-28185;0;0;0;0;0
29080;-25992;-30916;-1097;-891;-2372;-4247;-89649;19863;-34997;35782;-28185;0;0;1;0;0
29081;-21343;-28757;-1097;-891;-2372;-4247;133884;-6817;-34997;-141464;-28185;0;0;0;1;1
29082;213921;-29907;13944;177048;-2372;-4247;8427;14429;-34997;-233;-28185;0;0;0;1;1
29083;-25992;-21724;-1097;-891;-2372;-4247;-56386;181801;-34997;94864;-28185;1;0;0;1;0
29084;-25992;-1239;-1097;-891;-2372;-4247;5391;3561;-34997;124404;-28185;0;0;0;1;1
29085;-18862;37913;-1097;-891;-2372;-4247;49074;-58389;-34997;-141464;-28185;0;0;1;0;0
29086;-25992;-31521;-1097;-891;-2372;-4247;26743;-6817;282954;-233;-28185;0;0;0;1;0
29087;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;94864;-28185;0;0;0;0;1
29088;-25992;-34794;-1097;-891;-2372;-4247;-46125;-6817;-34997;35782;-28185;0;0;0;1;1
29089;-25992;-34794;-1097;-891;-2372;-4247;106401;-2361;-34997;65323;-28185;1;0;0;1;1
29090;-25992;-34307;-1097;-891;-2372;-4247;-113847;38339;-34997;-111923;-28185;1;0;0;0;0
29091;-25992;-34794;-1097;-891;-2372;-4247;-20386;-6817;28593;-82382;-28185;0;0;0;1;1
29092;-25992;-1744;-1097;-891;-2372;-4247;75433;150283;-34997;124404;-28185;0;0;1;0;1
29093;-25992;-34794;-1097;-891;-2372;-4247;-92414;-46433;-34997;-233;-28185;0;0;0;1;0
29094;-25992;-34794;-1097;-891;-2372;-4247;40581;-62736;-34997;-111923;354793;0;0;0;1;0
29095;-25992;-34794;-1097;-891;-2372;-4247;-62378;-45347;-34997;124404;-28185;0;0;0;1;1
29096;-25992;-28476;-1097;-891;-2372;-4247;-60578;-45347;-34997;35782;354793;0;1;0;0;0
29097;-25992;-34794;-1097;-891;-2372;-4247;-115173;-45347;-34997;124404;-28185;0;0;0;0;1
29098;-25992;-22116;335053;-891;-2372;-4247;-11667;45947;-34997;35782;-28185;1;0;0;1;0
29099;-25992;-34794;-1097;-891;-2372;-4247;-11667;-59475;-34997;-52841;-28185;1;0;0;0;0
29100;-25992;-2042;-1097;-891;-2372;-4247;82267;-35565;-34997;-111923;-28185;0;0;0;1;1
29101;-25992;-34794;-1097;-891;-2372;-4247;-50227;-6817;60388;-52841;-28185;0;0;0;1;1
29102;-25992;-31412;-1097;-891;-2372;-4247;173092;-38826;-34997;35782;-28185;0;0;0;1;0
29103;-25992;-32141;-1097;-891;-2372;-4247;136955;-6817;-34997;-82382;-28185;0;0;0;1;1
29104;35976;424396;-1097;-891;-2372;-4247;151127;-6817;187569;-111923;-28185;0;0;0;1;1
29105;-25992;-34794;-1097;-891;-2372;-4247;-109688;-6817;537315;-52841;-28185;0;0;0;1;1
29106;-25992;-34794;-1097;-891;-2372;-4247;149883;-2361;-34997;-111923;-28185;0;0;0;0;0
29107;34402;212201;-1097;-891;-2372;-4247;49949;32905;-34997;-52841;-28185;0;0;0;0;1
29108;-25992;-34794;-1097;-891;-2372;-4247;-78359;227448;-34997;-141464;-28185;0;0;0;0;0
29109;-25992;-22427;-1097;-891;-2372;-4247;173092;-60562;-34997;183486;-28185;1;0;0;1;1
29110;-25992;-34794;-1097;-891;-2372;-4247;-14228;75291;-34997;6241;-28185;0;0;0;0;1
29111;-25992;-34794;-1097;-891;-2372;-4247;-70038;-6817;-3202;153945;-28185;0;0;0;1;1
29112;-25992;-34794;-1097;-891;-2372;-4247;1108;467637;-3202;-111923;354793;0;0;0;1;0
29113;-25992;-34794;-1097;-891;-2372;-4247;36303;-6221;-34997;-233;-28185;0;0;1;0;0
29114;-25992;-34794;-1097;-891;-2372;-4247;-89504;306786;28593;35782;-28185;0;0;0;0;1
29115;-25992;-31795;-1097;-891;-2372;-4247;-2412;6821;-34997;6241;-28185;0;0;1;0;1
29116;-25992;-27622;-1097;-891;-2372;-4247;-113847;38339;-34997;-233;-28185;1;0;0;0;0
29117;-12403;-34794;31072;-891;-2372;-4247;-11667;-2687;-34997;-233;-28185;0;0;0;1;0
29118;-25992;-33566;-1097;-891;-2372;-4247;161853;-24697;-34997;-233;-28185;0;0;0;1;1
29119;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-82382;-28185;0;0;0;1;1
29120;-25992;24843;-1097;-891;-2372;-4247;82267;-30131;-34997;-111923;-28185;1;0;0;1;0
29121;-25992;-22116;335053;1230807;-2372;-4247;-11667;-6817;-34997;35782;-28185;0;0;0;1;0
29122;-11096;-32165;-1097;-891;-2372;-4247;77;216579;-34997;153945;354793;0;0;0;0;1
29123;-25992;-34794;-1097;-891;-2372;-4247;124792;-6817;-34997;-52841;-28185;0;0;0;1;1
29124;-25992;-34794;-1097;-891;-2372;-4247;-76129;-6817;282954;124404;-28185;0;0;0;1;0
29125;-25992;-34794;-1097;-891;-2372;-4247;-15308;323089;-34997;35782;-28185;0;0;0;1;1
29126;-25992;-33692;819486;-891;-2372;-4247;33681;170932;-34997;6241;-28185;0;0;0;0;0
29127;-25992;-34794;-1097;-891;-2372;-4247;-3567;-6817;-34997;-141464;-28185;0;0;1;0;0
29128;-25992;-34794;-1097;-891;-2372;-4247;17309;-6817;-34997;-141464;-28185;0;0;0;1;1
29129;-25992;-34794;-1097;-891;-2372;-4247;151057;-6817;-34997;-52841;-28185;0;0;0;1;1
29130;-25992;-34794;-1097;-891;-2372;-4247;-7894;1769;-34997;-111923;-28185;0;0;0;1;1
29131;-25992;-21033;-1097;-891;-2372;-4247;59369;28558;-34997;153945;-28185;0;0;0;0;1
29132;-25992;-34794;-1097;-891;-2372;-4247;438;217666;-34997;94864;-28185;0;0;0;1;0
29133;-25992;-34146;-1097;-891;-2372;-4247;58461;-27957;-34997;94864;-28185;0;0;1;1;1
29134;-25992;-1993;-1097;-891;-2372;-4247;-90165;-49694;-34997;-111923;-28185;0;0;0;0;0
29135;44211;71726;-1097;-891;-2372;-4247;-83543;-50781;-3202;65323;-28185;0;0;0;0;0
29136;-25992;-34794;-1097;-891;-2372;-4247;-11667;-54041;-34997;-111923;-28185;1;0;0;0;1
29137;144854;-8456;94134;-891;-2372;-4247;-11667;-31218;-34997;-82382;-28185;1;0;0;0;1
29138;-25992;-34794;-1097;-891;-2372;-4247;-11196;-39912;-34997;124404;-28185;1;0;1;1;0
29139;-25992;-34794;-1097;-891;-2372;-4247;-42082;37252;-34997;35782;354793;0;0;0;0;0
29140;-25992;-25623;-1097;-891;-2372;-4247;-11667;-64909;-34997;6241;-28185;0;0;0;1;0
29141;-25992;-34794;-1097;-891;-2372;-4247;165986;-6817;28593;153945;-28185;0;0;0;1;1
29142;60075;65791;-1097;-891;-2372;-4247;-73175;192669;-34997;153945;-28185;0;0;1;1;0
29143;-25992;-34794;-1097;-891;-2372;-4247;42586;-34478;-34997;-52841;-28185;0;0;0;0;0
29144;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-111923;-28185;0;0;0;1;0
29145;-25992;-34794;-1097;-891;-2372;-4247;52622;-6817;28593;6241;-28185;0;0;0;1;0
29146;-25992;-34544;-1097;-891;-2372;-4247;-100558;103549;123979;35782;-28185;0;0;0;1;1
29147;29115;153069;-1097;-891;-2372;-4247;-59569;113331;-34997;-141464;-28185;1;0;1;1;0
29148;-25992;-34794;-1097;-891;-2372;-4247;-24747;101375;-34997;94864;-28185;0;0;0;1;1
29149;40105;14074;-1097;-891;-2372;-4247;-5142;22037;-34997;124404;-28185;0;0;0;1;1
29150;-1912;125808;-1097;-891;-2372;-4247;104096;158977;-3202;183486;-28185;1;0;1;1;0
29151;-2606;-34794;-1097;-891;-2372;-4247;173092;416;-34997;124404;-28185;0;0;0;0;1
29152;-25992;-34794;-1097;-891;-2372;-4247;117499;72031;-34997;-52841;-28185;0;0;0;0;1
29153;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;35782;-28185;0;0;1;0;0
29154;-25992;-13769;-1097;-891;-2372;-4247;-75386;-62736;28593;65323;-28185;0;0;0;1;1
29155;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;60388;-141464;-28185;0;0;0;1;1
29156;-25992;-34794;-1097;-891;-2372;-4247;231;69857;-34997;6241;-28185;1;0;0;1;1
29157;-25992;-28415;-1097;-891;-2372;-4247;-11667;-6817;-34997;65323;-28185;0;0;0;1;1
29158;-25992;-34794;-1097;-891;-2372;-4247;107699;-6817;155774;-141464;-28185;0;0;0;1;1
29159;-25992;46549;-1097;-891;-2372;-4247;-11667;-6817;-34997;-82382;-28185;0;0;0;0;1
29160;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-111923;-28185;1;0;0;0;1
29161;-25992;-34794;-1097;-891;-2372;-4247;90439;-16002;-34997;-233;-28185;1;0;1;1;1
29162;-25992;-28747;-1097;-891;-2372;-4247;-41084;-6817;-3202;-141464;-28185;0;0;0;1;1
29163;14864;185818;-1097;-891;-2372;-4247;-556;-34478;-34997;-111923;-28185;1;0;0;1;1
29164;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;-141464;354793;1;0;0;1;0
29165;-25992;-34794;-1097;-891;-2372;-4247;173092;-52954;-34997;94864;-28185;1;0;0;0;0
29166;-25992;36832;335053;-891;-2372;-4247;173092;-46433;-34997;35782;-28185;1;0;1;0;0
29167;795386;325755;-1097;-891;-2372;-4247;-102322;16603;-34997;-111923;-28185;1;0;0;0;1
29168;795386;325755;-1097;-891;-2372;-4247;-102322;416;-34997;6241;-28185;1;0;0;0;0
29169;-25992;-34794;-1097;-891;-2372;-4247;173092;-25784;-34997;-233;-28185;0;0;0;1;1
29170;-25992;-34794;-1097;-891;-2372;-4247;28197;-6817;473725;6241;-28185;0;0;0;1;1
29171;377361;644745;-1097;-891;-2372;-4247;18899;-60562;-34997;6241;-28185;0;0;0;0;1
29172;-25992;-34794;-1097;-891;-2372;-4247;-97182;-2361;-34997;-233;-28185;1;0;1;0;0
29173;-25992;-34794;-1097;-891;-2372;-4247;-11667;-49694;-34997;94864;-28185;0;0;0;1;1
29174;13844;198031;-1097;-891;-2372;-4247;147587;-30131;-34997;-141464;-28185;0;0;1;1;1
29175;149563;-34794;2532302;-891;-2372;-4247;-92602;143762;-34997;94864;354793;1;0;0;0;0
29176;-25992;-34794;-1097;-891;-2372;-4247;163934;-6817;282954;94864;-28185;0;0;0;1;1
29177;-25992;-34794;-1097;-891;-2372;-4247;-68275;6551;-34997;6241;-28185;0;0;0;1;0
29178;-25992;-34794;-1097;-891;-2372;-4247;-11667;-6817;-34997;65323;-28185;0;0;0;0;0
29179;-25992;-34794;-1097;-891;-2372;-4247;-50227;-6817;60388;-52841;-28185;0;0;0;1;1
29180;-12571;-34794;-1097;-891;-2372;-4247;137483;-6817;-3202;-111923;-28185;0;0;0;1;1
29181;-25992;-34794;-1097;-891;-2372;-4247;93071;-6817;-34997;6241;-28185;0;0;0;1;1
29182;-25992;124532;-1097;-891;-2372;-4247;-45478;236142;-34997;153945;-28185;0;0;0;1;1
29183;-25992;-34146;-1097;-891;-2372;-4247;-11667;-63823;-34997;94864;-28185;0;0;1;1;1
29184;-25992;-34794;182111;-891;-2372;-4247;173092;-33391;-34997;-111923;-28185;0;0;0;0;1
29185;-25992;-32071;-1097;-891;-2372;-4247;173092;-37739;-34997;-111923;-28185;0;0;0;0;1
29186;-25992;-34794;-1097;-891;-2372;-4247;-110155;-2361;28593;-141464;-28185;0;0;0;1;0
29187;-25992;-34794;-1097;-891;-2372;-4247;-14228;78552;-34997;-111923;-28185;0;0;0;0;1
