id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
24661;-25992;-34794;404258;-891;-2372;-4247;-43547;122463;92184;-141464;-28185;0;0;0;0;0
24662;108216;-34794;-1097;-891;-2372;-4247;24826;148247;60388;-141464;354793;0;0;0;1;0
24663;-25992;-34794;-1097;-891;-2372;-4247;-29992;52107;28593;-82382;354793;0;0;1;0;0
24664;795386;225596;-1097;-891;-2372;-4247;4094;11852;28593;183486;-28185;0;0;0;1;1
24665;-25992;335306;-1097;-891;-2372;-4247;-49634;133748;92184;124404;-28185;0;0;0;1;1
24666;-25992;-34794;-1097;-891;-2372;-4247;-23500;11195;92184;-233;-28185;0;0;0;1;0
24667;-25992;-34794;404258;-891;-2372;-4247;32134;45439;28593;124404;-28185;0;0;0;1;1
24668;-25992;-34794;-1097;-891;-2372;-4247;-41432;95199;60388;124404;354793;0;0;0;1;0
24669;-25992;-34794;258928;-891;-2372;-4247;-35507;24671;92184;-82382;-28185;0;0;0;0;0
24670;28136;-34794;-1097;-891;-2372;-4247;-10829;182627;92184;-233;354793;0;1;0;0;1
24671;-25992;-34794;404258;-891;-2372;-4247;72856;166787;92184;-82382;354793;1;0;1;0;0
24672;-25992;-34794;-1097;-891;-2372;-4247;-77916;136202;92184;124404;354793;1;0;1;0;0
24673;-25992;-34794;-1097;223537;-2372;-4247;-142916;71562;28593;124404;-28185;0;0;0;1;0
24674;-25992;-34794;-1097;-891;-2372;-4247;-17795;18805;-34997;-111923;-28185;0;0;0;1;0
24675;-25992;225596;-1097;-891;-2372;-4247;-83578;121168;92184;-111923;354793;0;0;1;0;1
24676;-25992;335306;-1097;-891;-2372;-4247;10045;23796;28593;-141464;-28185;0;0;0;1;1
24677;-25992;325755;-1097;-891;-2372;-4247;-19297;55192;28593;-141464;-28185;0;0;0;1;0
24678;-25992;-34794;-1097;1227707;-2372;-4247;-35430;72;92184;-82382;-28185;0;1;0;0;1
24679;65945;-34794;-1097;-891;-2372;-4247;61736;85706;92184;-141464;-28185;0;0;0;1;0
24680;65945;-34794;-1097;-891;-2372;-4247;-713;17783;60388;124404;-28185;0;0;0;1;1
24681;-25992;-34794;-1097;-891;-2372;-4247;67680;102029;60388;-233;-28185;0;0;1;0;0
24682;108216;325755;-1097;223537;-2372;-4247;43096;108493;92184;124404;354793;0;0;1;1;0
24683;28136;-34794;-1097;-891;-2372;-4247;-132388;174967;92184;-111923;-28185;0;0;0;1;0
24684;-25992;-34794;-1097;-891;-2372;-4247;-20867;21362;-34997;-141464;-28185;0;0;0;0;0
24685;-25992;-34794;-1097;223537;-2372;-4247;-79203;63524;92184;-82382;-28185;0;0;0;0;0
24686;-25992;225596;-1097;-891;-2372;-4247;9936;114845;-34997;-141464;-28185;1;0;0;1;0
24687;-25992;-34794;335053;-891;-2372;-4247;35198;97022;-34997;124404;-28185;0;1;0;1;0
24688;28136;225596;-1097;-891;-2372;-4247;38139;1019;28593;-141464;-28185;0;0;0;0;1
24689;65945;-34794;404258;-891;-2372;-4247;-29521;8018;-34997;-111923;-28185;0;1;0;1;0
24690;28136;325755;258928;478455;-2372;-4247;57689;101155;60388;183486;354793;0;0;1;1;1
24691;-25992;-34794;-1097;-891;-2372;-4247;-43111;6551;60388;183486;-28185;0;0;0;0;0
24692;-25992;-34794;-1097;-891;-2372;-4247;-16256;44537;28593;-111923;-28185;0;0;0;0;0
24693;-25992;-34794;-1097;-891;-2372;-4247;-8750;84910;92184;-141464;-28185;1;0;0;0;0
24694;-25992;-34794;-1097;-891;-2372;-4247;130617;116190;60388;124404;354793;0;0;1;0;0
24695;-25992;-34794;335053;-891;-2372;-4247;-16707;108690;92184;124404;354793;0;0;0;0;0
24696;-25992;-34794;-1097;-891;-2372;-4247;-20330;12690;28593;-82382;-28185;0;0;0;0;0
24697;-25992;335306;258928;-891;-2372;-4247;16306;102051;60388;-233;-28185;0;0;1;1;1
24698;-25992;225596;-1097;-891;-2372;-4247;-46254;46813;60388;-111923;-28185;0;0;0;0;0
24699;28136;-34794;-1097;478455;-2372;-4247;25658;89577;60388;-141464;354793;0;0;1;0;0
24700;-25992;-34794;-1097;-891;-2372;-4247;-54110;93330;28593;183486;-28185;0;0;0;1;0
24701;65945;-34794;-1097;223537;-2372;-4247;-74539;88267;-34997;183486;-28185;0;0;0;0;0
24702;108216;-34794;-1097;-891;-2372;-4247;-3184;87606;-34997;-233;-28185;0;0;0;0;1
24703;28136;335306;-1097;-891;-2372;-4247;49473;105555;-34997;183486;354793;1;0;0;0;0
24704;65945;-34794;404258;223537;-2372;-4247;-84677;72960;60388;-111923;-28185;0;0;0;1;1
24705;-25992;-34794;-1097;-891;-2372;-4247;1694;47507;-34997;-82382;-28185;0;0;0;1;0
24706;-25992;-34794;404258;-891;-2372;-4247;-43769;135241;-34997;-141464;-28185;1;0;0;0;0
24707;65945;-34794;-1097;-891;-2372;-4247;29757;17326;-34997;124404;-28185;0;0;1;0;1
24708;65945;-34794;-1097;-891;-2372;-4247;18435;255007;-34997;-233;-28185;0;0;0;1;0
24709;-25992;-34794;-1097;-891;-2372;-4247;-9520;81613;92184;124404;-28185;0;1;0;0;0
24710;65945;-34794;335053;-891;-2372;-4247;8711;23448;-34997;-233;-28185;0;0;0;0;0
24711;-25992;-34794;-1097;-891;-2372;-4247;100115;103902;92184;-233;-28185;0;0;0;1;0
24712;-25992;325755;-1097;-891;-2372;-4247;72382;57787;60388;-111923;354793;0;0;0;0;0
24713;-25992;-34794;-1097;223537;-2372;-4247;-46910;96523;-34997;-82382;-28185;0;0;0;1;0
24714;-25992;335306;-1097;-891;-2372;-4247;-46915;44526;60388;183486;-28185;1;0;1;0;0
24715;-25992;-34794;-1097;-891;-2372;-4247;-4337;143756;92184;-111923;354793;1;1;1;1;0
24716;-25992;-34794;-1097;-891;-2372;-4247;-78527;118613;92184;183486;-28185;0;0;1;1;0
24717;-25992;-34794;-1097;-891;-2372;-4247;-7110;140267;60388;-111923;354793;0;0;0;1;1
24718;28136;-34794;335053;223537;-2372;-4247;57726;78469;28593;183486;-28185;0;0;0;1;1
24719;-25992;-34794;335053;223537;-2372;-4247;38045;81135;92184;124404;-28185;0;0;0;0;0
24720;-25992;-34794;-1097;1227707;-2372;-4247;2695;69585;92184;-111923;354793;0;0;0;1;1
24721;-25992;-34794;-1097;-891;-2372;-4247;52771;171986;28593;-141464;-28185;0;0;0;0;0
24722;-25992;-34794;-1097;223537;-2372;-4247;-33611;37901;92184;-141464;-28185;0;0;1;1;0
24723;-25992;-34794;-1097;-891;-2372;-4247;104188;173162;60388;-82382;-28185;0;0;1;0;0
24724;-25992;-34794;-1097;-891;-2372;-4247;-14265;151575;92184;-111923;-28185;0;0;0;1;0
24725;795386;-34794;335053;-891;-2372;-4247;-23589;32888;60388;-82382;-28185;0;0;0;1;0
24726;-25992;335306;-1097;-891;-2372;-4247;-52944;18567;-34997;-141464;-28185;0;0;0;0;0
24727;-25992;335306;-1097;-891;-2372;-4247;-5065;48948;92184;183486;354793;0;1;1;0;0
24728;28136;225596;404258;-891;-2372;-4247;82161;60287;28593;-141464;-28185;0;0;0;1;1
24729;108216;-34794;-1097;-891;-2372;-4247;58268;164791;60388;-82382;354793;0;0;0;1;1
24730;-25992;-34794;-1097;-891;-2372;-4247;-52025;133491;-34997;-141464;354793;0;0;1;0;1
24731;-25992;225596;-1097;-891;-2372;-4247;124210;44011;28593;-141464;354793;0;0;0;0;1
24732;-25992;-34794;-1097;-891;-2372;-4247;3171;74224;28593;-82382;-28185;1;0;0;1;0
24733;-25992;-34794;-1097;-891;-2372;-4247;-40074;56176;28593;-141464;-28185;0;0;0;0;0
24734;-25992;-34794;-1097;-891;-2372;-4247;37546;182610;92184;-141464;-28185;0;0;0;1;0
24735;28136;-34794;-1097;-891;-2372;-4247;39311;69732;-34997;-141464;-28185;0;0;0;0;0
24736;-25992;225596;-1097;-891;-2372;-4247;-4737;125986;92184;-82382;-28185;0;0;0;1;0
24737;-25992;-34794;-1097;-891;-2372;-4247;-28068;92830;92184;183486;-28185;0;0;1;0;0
24738;-25992;-34794;-1097;1227707;-2372;-4247;16582;86654;-34997;124404;-28185;0;1;0;0;0
24739;108216;254732;-1097;-891;-2372;-4247;10188;83841;60388;-141464;354793;0;0;0;1;1
24740;-25992;-34794;-1097;-891;-2372;-4247;-16887;94349;-34997;-233;-28185;0;0;1;0;1
24741;-25992;-34794;-1097;-891;-2372;-4247;68839;47507;-34997;183486;-28185;1;0;0;0;0
24742;-25992;325755;258928;-891;-2372;-4247;55387;149475;-34997;-111923;-28185;0;0;0;1;0
24743;-25992;-34794;-1097;-891;-2372;-4247;95493;35063;92184;-82382;354793;0;0;0;0;0
24744;65945;-34794;-1097;-891;-2372;-4247;6861;12617;-34997;-82382;-28185;0;0;0;0;0
24745;-25992;-34794;404258;-891;-2372;-4247;-6967;95434;92184;-141464;-28185;0;0;0;0;1
24746;-25992;-34794;-1097;-891;-2372;-4247;39782;4012;28593;-82382;354793;0;0;0;0;0
24747;-25992;-34794;-1097;-891;-2372;-4247;70;68882;92184;183486;354793;0;0;0;0;1
24748;65945;-34794;335053;-891;-2372;-4247;4516;10765;60388;183486;-28185;0;0;0;0;0
24749;-25992;-34794;-1097;-891;-2372;-4247;38532;27932;60388;-233;-28185;0;0;0;1;0
24750;108216;-34794;-1097;223537;-2372;-4247;-40794;28188;28593;-82382;-28185;1;0;0;0;0
24751;-25992;-34794;404258;-891;-2372;-4247;-27661;89105;60388;-111923;354793;0;1;0;0;0
24752;-25992;-34794;-1097;-891;-2372;-4247;99340;37746;28593;124404;-28185;0;0;0;0;1
24753;-25992;-34794;-1097;223537;-2372;-4247;54356;68692;60388;124404;354793;0;0;0;0;0
24754;-25992;-34794;-1097;-891;-2372;-4247;-139134;191498;-34997;-82382;-28185;1;0;0;0;0
24755;65945;-34794;404258;478455;-2372;-4247;-37644;23032;60388;124404;-28185;1;0;0;1;1
24756;65945;-34794;258928;-891;-2372;-4247;81612;49042;28593;-82382;354793;0;0;0;0;0
24757;-25992;-34794;335053;478455;-2372;-4247;-29971;121931;92184;-111923;-28185;0;0;0;1;0
24758;-25992;-34794;-1097;-891;-2372;-4247;-10703;19396;-34997;-233;-28185;0;0;0;0;0
24759;-25992;-34794;-1097;-891;-2372;-4247;-36586;1228;28593;183486;-28185;1;0;0;0;0
24760;795386;-34794;-1097;-891;-2372;-4247;24129;112866;28593;183486;-28185;0;0;0;0;1
24761;-25992;225596;-1097;-891;-2372;-4247;-66624;24154;28593;-233;354793;0;0;1;1;0
24762;-25992;-34794;-1097;-891;-2372;-4247;-27427;51549;-34997;-82382;354793;0;0;0;0;0
24763;-25992;254732;404258;-891;-2372;-4247;20033;2000;28593;-111923;-28185;0;0;0;1;0
24764;-25992;254732;-1097;-891;-2372;-4247;117229;5846;92184;-141464;354793;0;0;1;1;0
24765;65945;-34794;-1097;-891;-2372;-4247;-17845;186690;92184;183486;-28185;0;0;0;0;1
24766;28136;-34794;335053;-891;-2372;-4247;-13942;88622;60388;-141464;354793;0;0;0;0;0
24767;-25992;335306;-1097;478455;-2372;-4247;162256;33089;60388;-82382;354793;0;0;1;1;0
24768;-25992;225596;-1097;-891;-2372;-4247;-99956;153982;28593;-141464;-28185;0;0;0;1;0
24769;-25992;335306;-1097;223537;-2372;-4247;-8538;53412;-34997;-233;354793;0;0;0;1;0
24770;108216;-34794;-1097;-891;-2372;-4247;-55464;36227;60388;124404;-28185;0;1;1;0;1
24771;-25992;-34794;404258;-891;-2372;-4247;-46602;12471;-34997;183486;-28185;0;0;0;1;0
24772;-25992;-34794;-1097;-891;-2372;-4247;27777;106386;28593;-82382;-28185;0;0;0;1;0
24773;-25992;-34794;-1097;1227707;-2372;-4247;-15108;28891;28593;124404;-28185;0;0;1;1;0
24774;-25992;-34794;-1097;-891;-2372;-4247;40978;17329;60388;-141464;-28185;0;0;0;0;0
24775;-25992;-34794;-1097;-891;-2372;-4247;28719;91726;60388;-233;-28185;0;0;0;1;1
24776;-25992;-34794;335053;-891;-2372;-4247;-71012;62948;28593;-82382;-28185;0;0;0;1;1
24777;65945;335306;335053;-891;-2372;-4247;-76639;69245;60388;-233;-28185;0;0;0;0;0
24778;-25992;-34794;-1097;-891;-2372;-4247;38606;127525;28593;-82382;-28185;0;0;1;0;0
24779;-25992;-34794;-1097;-891;-2372;-4247;-83974;43800;28593;-111923;-28185;0;0;0;0;0
24780;-25992;-34794;-1097;-891;-2372;-4247;-43383;163265;-34997;-233;354793;0;0;0;1;0
24781;-25992;-34794;-1097;-891;-2372;-4247;11932;94168;28593;-111923;-28185;0;0;0;0;1
24782;-25992;-34794;258928;-891;-2372;-4247;44809;9217;28593;-111923;354793;0;0;0;0;0
24783;-25992;-34794;-1097;-891;-2372;-4247;-4592;87497;-34997;-141464;-28185;0;1;0;1;0
24784;-25992;335306;-1097;478455;-2372;-4247;58572;6738;28593;-82382;-28185;0;0;1;1;1
24785;-25992;-34794;-1097;-891;-2372;-4247;-32505;21545;28593;-141464;354793;0;0;0;0;0
24786;-25992;-34794;-1097;-891;-2372;-4247;27579;35953;-34997;-111923;354793;0;0;0;0;0
24787;-25992;-34794;335053;-891;-2372;-4247;-21608;67070;60388;124404;-28185;0;0;0;1;0
24788;65945;225596;-1097;-891;-2372;-4247;38593;92707;28593;183486;-28185;0;0;1;1;0
24789;-25992;-34794;-1097;-891;-2372;-4247;-15833;84462;-34997;-111923;-28185;1;0;1;0;0
24790;-25992;-34794;-1097;-891;-2372;-4247;-13230;35884;28593;-82382;354793;0;0;0;1;0
24791;-25992;335306;-1097;-891;-2372;-4247;44002;65980;-34997;183486;354793;0;0;1;0;0
24792;-25992;-34794;335053;-891;-2372;-4247;17633;206976;60388;-82382;-28185;0;0;0;0;0
24793;65945;-34794;-1097;-891;-2372;-4247;-53502;25176;-34997;-111923;354793;0;0;0;1;0
24794;-25992;335306;-1097;223537;-2372;-4247;124310;1544;92184;-141464;354793;0;0;0;0;1
24795;65945;-34794;-1097;-891;-2372;-4247;-103150;84208;28593;-141464;354793;0;0;0;0;0
24796;-25992;335306;-1097;-891;-2372;-4247;-78570;6103;-34997;-111923;354793;0;0;0;0;0
24797;28136;335306;-1097;-891;-2372;-4247;63136;21885;92184;-111923;-28185;0;0;0;0;0
24798;108216;-34794;-1097;-891;-2372;-4247;54719;61438;28593;-111923;-28185;0;0;1;0;1
24799;-25992;-34794;258928;-891;-2372;-4247;21544;122621;-34997;-141464;354793;0;0;1;0;0
24800;28136;-34794;-1097;-891;-2372;-4247;-16516;62544;-34997;-82382;-28185;0;0;0;0;0
24801;-25992;-34794;-1097;-891;-2372;-4247;-15714;150286;92184;-111923;-28185;0;0;0;1;0
24802;795386;-34794;258928;1227707;-2372;-4247;7030;64733;92184;-141464;-28185;0;0;0;1;0
24803;28136;-34794;-1097;-891;-2372;-4247;-9300;78412;92184;183486;-28185;0;0;1;1;1
24804;108216;335306;-1097;223537;-2372;-4247;-35796;70794;28593;124404;354793;0;0;0;1;0
24805;-25992;254732;-1097;-891;-2372;-4247;13226;117002;92184;-141464;-28185;0;0;0;1;0
24806;65945;-34794;-1097;-891;-2372;-4247;38807;29930;60388;124404;-28185;0;0;0;0;0
24807;-25992;-34794;335053;-891;-2372;-4247;-9491;77122;-34997;-82382;-28185;0;0;0;0;0
24808;-25992;-34794;-1097;-891;-2372;-4247;42623;60882;28593;-233;-28185;0;0;1;1;0
24809;-25992;-34794;-1097;-891;-2372;-4247;-10459;19441;28593;-233;-28185;0;1;0;0;0
24810;28136;-34794;335053;-891;-2372;-4247;-21688;35436;60388;183486;-28185;0;0;1;1;1
24811;-25992;325755;-1097;-891;-2372;-4247;6930;29108;92184;-233;-28185;1;0;0;1;0
24812;-25992;-34794;-1097;-891;-2372;-4247;77914;19956;60388;-141464;-28185;0;1;0;0;0
24813;-25992;-34794;258928;-891;-2372;-4247;26499;92107;92184;-141464;-28185;1;0;0;1;0
24814;-25992;-34794;-1097;-891;-2372;-4247;70403;17496;-34997;183486;-28185;1;0;0;0;0
24815;28136;-34794;-1097;-891;-2372;-4247;-15256;42412;-34997;-233;-28185;0;0;0;0;0
24816;28136;-34794;-1097;-891;-2372;-4247;17220;87669;28593;-111923;354793;0;0;0;1;1
24817;-25992;325755;404258;-891;-2372;-4247;49019;40038;92184;-141464;354793;1;0;0;0;0
24818;-25992;-34794;-1097;-891;-2372;-4247;-31977;279183;60388;-111923;-28185;1;0;0;1;0
24819;-25992;-34794;-1097;-891;-2372;-4247;-76067;13251;92184;-141464;-28185;0;0;0;1;0
24820;-25992;-34794;-1097;223537;-2372;-4247;-62430;14840;60388;-141464;-28185;0;0;0;0;0
24821;-25992;-34794;-1097;-891;-2372;-4247;44797;20459;60388;-141464;-28185;0;0;1;1;1
24822;-25992;-34794;-1097;-891;-2372;-4247;99310;60312;60388;183486;-28185;0;0;0;0;0
24823;-25992;-34794;-1097;-891;-2372;-4247;-35373;78192;-34997;-82382;-28185;0;0;0;1;0
24824;-25992;-34794;-1097;-891;-2372;-4247;-39895;178439;92184;-141464;-28185;1;0;0;1;0
24825;-25992;-34794;-1097;-891;-2372;-4247;121228;161763;92184;-233;-28185;0;0;0;1;0
24826;-25992;254732;-1097;-891;-2372;-4247;-113667;22297;92184;124404;-28185;0;0;1;0;1
24827;-25992;-34794;-1097;-891;-2372;-4247;60119;125306;28593;124404;-28185;0;0;0;0;0
24828;-25992;335306;-1097;1227707;-2372;-4247;25448;23881;60388;-233;-28185;0;0;0;1;0
24829;108216;325755;-1097;-891;-2372;-4247;3648;61196;28593;-141464;354793;1;0;0;0;1
24830;-25992;-34794;-1097;-891;-2372;-4247;6741;34588;92184;-141464;-28185;1;0;0;0;0
24831;-25992;225596;335053;-891;-2372;-4247;10174;141739;60388;-111923;-28185;0;0;0;0;0
24832;-25992;335306;-1097;-891;-2372;-4247;6667;43029;28593;-141464;-28185;0;0;0;1;1
24833;28136;-34794;-1097;-891;-2372;-4247;23662;7665;-34997;124404;-28185;0;0;0;0;0
24834;65945;225596;-1097;-891;-2372;-4247;-89014;15684;60388;124404;-28185;0;0;0;1;1
24835;65945;-34794;335053;-891;-2372;-4247;11533;105517;28593;-82382;-28185;0;0;0;1;0
24836;-25992;-34794;-1097;-891;-2372;-4247;41497;9891;-34997;183486;-28185;0;1;0;1;0
24837;-25992;-34794;-1097;-891;-2372;-4247;-51813;75754;92184;124404;-28185;0;0;0;1;0
24838;65945;225596;-1097;478455;-2372;-4247;38869;166572;60388;183486;-28185;0;1;1;0;0
24839;-25992;-34794;-1097;-891;-2372;-4247;9778;40170;92184;183486;-28185;0;0;0;1;0
24840;28136;254732;-1097;-891;-2372;-4247;-37409;161096;92184;-233;-28185;0;0;0;0;1
24841;-25992;-34794;-1097;1227707;-2372;-4247;-49465;58026;-34997;-111923;-28185;0;0;1;0;1
24842;-25992;-34794;-1097;-891;-2372;-4247;-54784;36514;28593;-233;354793;0;0;0;0;0
24843;28136;-34794;-1097;-891;-2372;-4247;-65943;109413;-34997;-141464;-28185;0;0;1;0;0
24844;-25992;325755;-1097;-891;-2372;-4247;-61220;177930;-34997;-141464;-28185;0;0;0;0;0
24845;-25992;-34794;-1097;478455;-2372;-4247;-8547;68102;-34997;-141464;354793;0;0;0;1;0
24846;-25992;-34794;-1097;1227707;-2372;-4247;29216;184916;28593;-141464;-28185;0;0;1;1;1
24847;28136;225596;-1097;478455;-2372;-4247;112122;12934;60388;183486;354793;0;1;0;0;0
24848;-25992;254732;-1097;-891;-2372;-4247;5373;40763;-34997;-233;354793;0;0;1;1;0
24849;-25992;-34794;335053;-891;-2372;-4247;-80975;14441;92184;124404;354793;0;0;0;1;0
24850;-25992;-34794;-1097;-891;-2372;-4247;41320;72445;92184;-141464;354793;0;0;0;1;1
24851;795386;-34794;335053;-891;-2372;-4247;16074;49527;92184;-141464;-28185;0;0;1;0;0
24852;795386;335306;-1097;-891;-2372;-4247;26320;50626;28593;-111923;354793;0;0;0;1;1
24853;-25992;335306;404258;-891;-2372;-4247;19163;33689;60388;-111923;-28185;0;0;0;0;0
24854;-25992;335306;-1097;-891;-2372;-4247;-33141;83502;92184;-233;-28185;0;0;1;1;0
24855;-25992;-34794;-1097;-891;-2372;-4247;28091;36244;60388;-111923;-28185;0;0;0;1;0
24856;-25992;-34794;-1097;478455;-2372;-4247;30565;116702;-34997;-82382;-28185;0;0;0;0;0
24857;28136;-34794;-1097;-891;-2372;-4247;-53129;35368;60388;-141464;-28185;0;0;0;0;0
24858;-25992;335306;-1097;-891;-2372;-4247;10606;81114;28593;183486;-28185;0;0;0;1;0
24859;-25992;325755;-1097;-891;-2372;-4247;-1713;128057;60388;-111923;-28185;0;0;0;0;0
24860;-25992;-34794;-1097;-891;-2372;-4247;30236;79906;92184;-82382;-28185;0;0;0;0;1
24861;-25992;-34794;-1097;-891;-2372;-4247;119737;19112;60388;-82382;-28185;0;0;1;0;0
24862;-25992;-34794;-1097;-891;-2372;-4247;-7679;50782;92184;-233;-28185;0;0;1;1;0
24863;-25992;335306;-1097;-891;-2372;-4247;67591;80896;60388;183486;-28185;0;0;0;1;0
24864;65945;-34794;404258;1227707;-2372;-4247;-60677;2036;-34997;-233;-28185;0;0;1;0;1
24865;-25992;-34794;-1097;-891;-2372;-4247;17298;18460;60388;183486;-28185;0;0;0;0;0
24866;-25992;-34794;335053;-891;-2372;-4247;6922;60490;28593;-233;-28185;0;0;0;1;1
24867;-25992;-34794;-1097;-891;-2372;-4247;4155;23061;-34997;-111923;-28185;0;0;1;0;0
24868;108216;254732;-1097;-891;-2372;-4247;-62316;304203;92184;-141464;-28185;0;0;1;1;1
24869;-25992;225596;-1097;223537;-2372;-4247;79090;14274;92184;-82382;-28185;1;0;1;0;0
24870;108216;-34794;-1097;-891;-2372;-4247;33169;17770;60388;-82382;354793;0;0;1;0;0
24871;65945;-34794;-1097;-891;-2372;-4247;513;8873;-34997;-233;-28185;0;0;0;1;1
24872;28136;325755;-1097;478455;-2372;-4247;-32036;159795;-34997;-233;-28185;0;0;0;1;0
24873;-25992;-34794;-1097;-891;-2372;-4247;19896;102500;-34997;183486;-28185;0;1;0;0;0
24874;-25992;225596;258928;-891;-2372;-4247;46879;60890;92184;-111923;-28185;1;0;0;0;0
24875;-25992;-34794;-1097;-891;-2372;-4247;-13559;55283;-34997;-233;354793;1;0;0;0;0
24876;-25992;225596;-1097;-891;-2372;-4247;936;43689;60388;-111923;354793;0;1;0;0;0
24877;108216;-34794;-1097;1227707;-2372;-4247;12771;29191;60388;183486;-28185;0;0;0;1;1
24878;-25992;-34794;-1097;-891;-2372;-4247;-50760;40324;92184;124404;354793;0;0;0;0;0
24879;-25992;335306;-1097;-891;-2372;-4247;-80070;96571;60388;-141464;354793;0;0;0;1;0
24880;-25992;-34794;335053;-891;-2372;-4247;-38679;19037;28593;-82382;-28185;0;0;0;1;0
24881;65945;-34794;-1097;-891;-2372;-4247;-50940;3564;60388;183486;354793;1;0;0;0;0
24882;-25992;-34794;-1097;-891;-2372;-4247;6220;45482;28593;-141464;-28185;0;1;0;1;0
24883;-25992;-34794;-1097;-891;-2372;-4247;50404;55590;60388;-233;354793;0;0;0;1;1
24884;-25992;-34794;-1097;-891;-2372;-4247;2724;195087;28593;-82382;-28185;0;0;1;1;0
24885;65945;-34794;-1097;-891;-2372;-4247;-38075;19718;92184;-141464;-28185;0;0;0;0;0
24886;-25992;-34794;-1097;-891;-2372;-4247;-38475;90117;92184;183486;-28185;1;0;0;0;0
24887;-25992;-34794;-1097;-891;-2372;-4247;-19751;194634;92184;-233;354793;0;0;1;1;0
24888;-25992;325755;335053;-891;-2372;-4247;69672;14453;-34997;124404;-28185;0;0;0;0;1
24889;108216;-34794;-1097;-891;-2372;-4247;-54448;205994;60388;-233;-28185;0;0;0;0;0
24890;-25992;-34794;-1097;-891;-2372;-4247;-31;45364;-34997;183486;354793;0;0;0;0;0
24891;65945;-34794;-1097;-891;-2372;-4247;-22973;45949;60388;-141464;-28185;0;0;1;0;0
24892;-25992;-34794;-1097;-891;-2372;-4247;15214;197728;92184;183486;-28185;0;0;1;0;0
24893;-25992;335306;404258;-891;-2372;-4247;-21805;60279;-34997;-82382;-28185;0;0;1;0;0
24894;-25992;-34794;-1097;-891;-2372;-4247;-119;25856;28593;183486;-28185;1;1;0;0;0
24895;-25992;-34794;-1097;-891;-2372;-4247;-77738;51650;60388;124404;-28185;0;0;1;0;0
24896;-25992;-34794;335053;-891;-2372;-4247;-68260;46177;28593;-233;-28185;0;1;1;0;0
24897;-25992;-34794;-1097;-891;-2372;-4247;-12323;66413;-34997;-141464;354793;0;0;1;1;0
24898;-25992;335306;-1097;223537;-2372;-4247;-21642;87675;28593;-233;-28185;0;0;1;0;0
24899;-25992;335306;-1097;-891;-2372;-4247;-6084;12490;60388;124404;354793;0;0;0;0;0
24900;-25992;-34794;-1097;-891;-2372;-4247;-1928;77394;-34997;-82382;354793;0;0;0;0;0
24901;65945;-34794;335053;-891;-2372;-4247;30343;101916;60388;-233;354793;1;0;0;0;0
24902;65945;-34794;-1097;-891;-2372;-4247;-31812;5042;60388;-233;354793;0;0;0;0;1
24903;-25992;335306;-1097;-891;-2372;-4247;-42728;158006;60388;183486;354793;0;0;0;1;0
24904;-25992;-34794;-1097;-891;-2372;-4247;76038;109169;92184;183486;-28185;1;0;0;1;0
24905;28136;-34794;-1097;-891;-2372;-4247;43356;97041;60388;124404;-28185;0;1;0;0;0
24906;65945;325755;-1097;-891;-2372;-4247;17510;88306;92184;-111923;-28185;0;0;1;1;0
24907;108216;-34794;-1097;-891;-2372;-4247;1893;37896;-34997;183486;-28185;0;0;0;0;0
24908;-25992;-34794;404258;-891;-2372;-4247;82842;4393;60388;183486;-28185;0;0;0;0;0
24909;-25992;225596;-1097;-891;-2372;-4247;-3282;73370;60388;-233;-28185;0;0;0;1;1
24910;-25992;-34794;335053;-891;-2372;-4247;31550;174070;28593;124404;354793;0;0;0;0;0
24911;-25992;-34794;-1097;-891;-2372;-4247;45081;65433;60388;-141464;-28185;0;0;1;0;0
24912;-25992;-34794;258928;-891;-2372;-4247;79977;144067;92184;-111923;-28185;0;0;0;1;0
24913;-25992;325755;-1097;-891;-2372;-4247;71437;55365;-34997;-233;354793;0;0;0;0;0
24914;-25992;-34794;-1097;-891;-2372;-4247;-35602;40954;60388;-233;-28185;0;0;0;0;1
24915;-25992;225596;-1097;-891;-2372;-4247;-3844;88245;-34997;124404;-28185;0;0;0;0;0
24916;-25992;335306;-1097;-891;-2372;-4247;-14289;38919;60388;124404;-28185;0;0;1;0;0
24917;-25992;-34794;404258;1227707;-2372;-4247;-45376;58863;-34997;-233;-28185;0;0;0;1;1
24918;28136;-34794;-1097;-891;-2372;-4247;-13916;50838;-34997;-82382;-28185;1;0;1;1;0
24919;65945;-34794;-1097;-891;-2372;-4247;-67099;26234;60388;-141464;-28185;0;0;0;1;0
24920;-25992;-34794;-1097;-891;-2372;-4247;6287;45256;92184;-233;-28185;0;0;0;0;0
24921;108216;335306;404258;-891;-2372;-4247;-136670;31087;-34997;-111923;-28185;0;0;0;1;1
24922;-25992;335306;-1097;-891;-2372;-4247;29724;4007;28593;-233;-28185;0;0;0;1;0
24923;-25992;-34794;-1097;1227707;-2372;-4247;-55057;62463;-34997;-111923;-28185;0;0;0;1;1
24924;108216;254732;-1097;-891;-2372;-4247;-58707;228458;60388;124404;-28185;0;0;0;1;0
24925;-25992;254732;-1097;478455;-2372;-4247;40253;31950;28593;-233;354793;0;0;0;0;1
