id;product_A_sold_in_the_past;product_B_sold_in_the_past;product_A_recommended;product_A;product_C;product_D;cust_hitrate;cust_interactions;cust_contracts;opp_month;opp_old;competitor_Z;competitor_X;competitor_Y;cust_in_iberia;target_variable
29740;-25992;-34794;-1097;-891;-2372;-4247;106846;54380;-34997;94864;-28185;1;0;0;1;0
29741;-25992;-24182;-1097;-891;-2372;-4247;-72070;46635;-34997;6241;-28185;0;0;0;1;1
29742;-19248;-34794;-1097;-891;-2372;-4247;68318;31785;-34997;-52841;-28185;1;0;0;1;1
29743;-25992;225596;-1097;-891;-2372;-4247;-98390;201579;-34997;-82382;-28185;1;0;0;1;1
29744;-19248;-34794;-1097;-891;-2372;-4247;40422;159245;473725;153945;354793;0;0;0;0;0
29745;-25992;325755;-1097;-891;-2372;-4247;8811;127613;-3202;6241;354793;0;1;0;1;1
29746;-25992;200541;-1097;1385771;-2372;-4247;32966;126085;-3202;6241;-28185;1;0;0;1;1
29747;28136;-34794;-1097;-891;-2372;-4247;11861;65436;-34997;-233;-28185;1;0;0;0;0
29748;-25992;254732;-1097;-891;-2372;-4247;-27883;106103;-34997;153945;-28185;0;1;0;1;1
29749;-25992;225596;-1097;-891;98194;-4247;79586;36594;28593;94864;-28185;0;0;0;0;0
29750;-25992;-34794;-1097;455984;-2372;-4247;25183;9614;155774;-52841;354793;0;1;0;0;0
29751;-25992;-24182;-1097;-891;-2372;-4247;-47923;27577;346544;153945;-28185;1;0;1;1;0
29752;108216;335306;508065;-891;-2372;-4247;-66146;15573;-34997;-141464;-28185;0;0;0;1;0
29753;-25992;325755;-1097;-891;-2372;-4247;42143;25254;-34997;153945;-28185;1;0;0;1;0
29754;-19248;-34794;-1097;-891;-2372;-4247;-108036;108568;-34997;124404;-28185;0;0;0;0;0
29755;-25992;254732;-1097;-891;-2372;-4247;29525;32389;123979;183486;-28185;0;0;0;0;0
29756;-25992;225596;-1097;-891;-2372;-4247;37197;38459;28593;-111923;-28185;0;0;1;0;1
29757;-25992;-34794;51314;-891;-2372;-4247;-8112;13933;123979;94864;-28185;0;0;1;0;0
29758;-25992;-34794;-1097;455984;-2372;-4247;-5670;13609;251159;-52841;-28185;0;0;0;1;1
29759;-25992;-28599;-1097;-891;-2372;-4247;44489;21284;-34997;-233;-28185;0;1;0;0;0
29760;-25992;-34794;-1097;-891;-2372;-4247;24756;454;60388;94864;-28185;1;0;0;1;0
29761;-25992;-34794;-1097;455984;-2372;-4247;39762;33027;251159;6241;-28185;0;0;0;1;0
29762;28136;-28599;-1097;-891;-2372;-4247;-18589;62157;-3202;-233;-28185;0;1;1;1;1
29763;-25992;-24182;-1097;-891;-2372;-4247;-90860;70455;-34997;94864;-28185;0;0;0;1;0
29764;28136;-28599;59619;-891;-2372;-4247;-981;89698;-34997;124404;-28185;0;0;0;1;0
29765;-25992;-34794;-1097;-891;-2372;-4247;50119;33757;28593;-52841;354793;0;1;0;1;0
29766;-25992;-34794;-1097;-891;-2372;-4247;47892;34807;123979;-52841;354793;1;0;1;0;1
29767;-19248;-34794;-1097;-891;-2372;-4247;-59091;141340;-34997;-141464;-28185;0;0;0;1;0
29768;65945;-34794;-1097;-891;-2372;-4247;71236;90593;-3202;6241;-28185;0;0;0;0;0
29769;28136;351662;-1097;-891;-2372;-4247;-25087;24747;473725;183486;-28185;0;0;0;0;1
29770;108216;-28599;-1097;-891;-2372;-4247;-6984;31818;-34997;153945;354793;0;0;0;0;0
29771;795386;153069;-1097;-891;-2372;-4247;75709;114444;-34997;-82382;-28185;0;0;1;0;1
29772;-25992;-34794;-1097;-891;-2372;-4247;143653;121675;-34997;-82382;354793;1;0;0;1;0
29773;-19248;-34794;-1097;-891;-2372;-4247;56219;114053;28593;-233;354793;0;0;1;1;0
29774;-19248;153069;-1097;-891;-2372;-4247;54787;89630;-34997;124404;-28185;0;0;0;0;0
29775;-25992;153069;-1097;-891;-2372;-4247;-25376;111152;92184;-111923;-28185;0;0;0;1;0
29776;-25992;-34794;-1097;-891;-2372;-4247;60405;77200;-34997;-141464;354793;0;1;0;1;0
29777;-25992;-34794;-1097;-891;-2372;-4247;59531;139154;92184;124404;-28185;0;0;0;1;0
29778;-25992;335306;-1097;-891;-2372;-4247;-30575;112374;346544;-52841;354793;0;0;0;0;0
29779;-586;-34794;-1097;-891;-2372;-4247;24712;80196;155774;124404;-28185;0;0;0;0;0
29780;-25992;-34794;-1097;1227707;-2372;-4247;87962;4426;-34997;153945;-28185;0;0;0;0;0
29781;-25992;-34794;-1097;-891;-2372;-4247;-15526;74137;92184;183486;-28185;0;0;0;1;1
29782;-19248;-34794;-1097;1385771;98194;-4247;-1394;5001;-34997;65323;354793;0;0;0;0;1
29783;-19248;225596;-1097;-891;-2372;-4247;7013;35341;-34997;153945;-28185;0;0;0;0;0
29784;65945;351662;-10968;115062;-2372;-4247;80511;155087;123979;-111923;-28185;0;0;0;0;0
29785;-25992;-34794;-1097;-891;-2372;-4247;2178;44660;251159;6241;354793;0;1;0;0;0
29786;-25992;-34794;-1097;-891;-2372;-4247;11865;32364;-34997;183486;354793;0;0;0;1;0
29787;-25992;200541;-1097;-891;-2372;-4247;10460;46857;-3202;-111923;-28185;0;0;0;0;0
29788;-19248;-34794;-1097;-891;-2372;-4247;22760;210845;-3202;6241;-28185;0;0;1;0;0
29789;37589;200541;-1097;-891;-2372;-4247;-454;280416;-34997;-111923;-28185;0;0;1;0;1
29790;-25992;254732;-1097;-891;-2372;-4247;-31287;12822;-34997;-111923;354793;0;0;0;0;0
29791;-19248;-34794;335053;-891;-2372;-4247;63902;4163;-34997;-233;354793;0;0;0;0;1
29792;-25992;-34794;40933;-891;-2372;-4247;-6638;205111;-34997;6241;-28185;1;0;0;0;0
29793;-19248;200541;-1097;478455;-2372;1331632;30396;95081;-34997;-141464;-28185;0;0;1;0;0
29794;-25992;-28599;-1097;-891;-2372;-4247;2444;177137;-34997;-52841;354793;0;1;0;0;0
29795;-586;335306;-1097;-891;-2372;-4247;104653;299;-34997;-82382;-28185;0;0;0;1;1
29796;-25992;-34794;-1097;765913;-2372;-4247;-21249;33835;-34997;-52841;-28185;0;0;1;0;0
29797;-25992;-34794;-1097;-891;-2372;-4247;25403;168017;-34997;-111923;-28185;0;0;0;0;0
29798;-25992;351662;-1097;223537;-2372;-4247;-38727;163668;-34997;-233;354793;1;0;1;1;0
29799;-586;254732;-1097;-891;-2372;-4247;77801;24905;251159;153945;-28185;0;0;0;1;0
29800;-25992;-28599;404258;-891;-2372;-4247;55025;145466;-34997;153945;-28185;0;0;0;1;0
29801;-586;-34794;-1097;-891;-2372;-4247;-93842;137201;-34997;-141464;-28185;0;0;1;1;0
29802;-25992;-28599;-1097;-891;98194;-4247;22804;56543;-3202;153945;-28185;0;0;1;1;0
29803;-586;-34794;-1097;-891;-2372;-4247;52845;118592;60388;-141464;-28185;1;0;0;0;0
29804;-25992;-34794;-1097;-891;-2372;-4247;13505;145104;-34997;65323;-28185;0;0;0;0;1
29805;-25992;-34794;-1097;115062;-2372;-4247;18136;95528;123979;-82382;354793;0;0;0;0;0
29806;28136;200541;-1097;115062;-2372;-4247;-6139;13394;-34997;183486;354793;0;0;1;0;1
29807;-25992;-28599;-1097;-891;-2372;-4247;-13444;174080;92184;153945;-28185;1;0;0;1;0
29808;-586;351662;-1097;-891;-2372;-4247;-31018;19025;-34997;-111923;-28185;0;0;0;0;1
29809;-25992;325755;-1097;-891;-2372;-4247;9748;5363;-34997;124404;354793;0;0;0;1;0
29810;28136;-34794;-1097;-891;-2372;-4247;-64924;32412;-34997;-82382;354793;0;1;0;0;1
29811;-25992;-34794;-1097;-891;-2372;-4247;11432;63705;155774;124404;-28185;0;0;0;1;0
29812;405959;-34794;-1097;-891;-2372;-4247;64260;107551;-34997;-82382;354793;0;0;0;1;1
29813;-586;351662;-1097;-891;-2372;-4247;-55918;43830;-34997;153945;354793;1;0;0;0;0
29814;-25992;-34794;-1097;-891;-2372;-4247;86767;12596;60388;65323;354793;0;0;0;1;0
29815;108216;-34794;-1097;-891;-2372;-4247;2308;10802;-34997;-111923;-28185;0;0;0;1;1
29816;-25992;-28599;-1097;-891;-2372;-4247;4065;103075;346544;6241;-28185;0;0;0;1;0
29817;-25992;-34794;-1097;-891;-2372;-4247;-20649;29301;-34997;153945;354793;0;0;0;0;0
29818;-25992;-28599;-1097;-891;-2372;-4247;-20166;49493;92184;-233;354793;0;0;1;1;0
29819;108216;-34794;508065;-891;-2372;-4247;-52760;196089;-34997;-233;-28185;0;0;0;1;1
29820;-19248;-34794;508065;-891;-2372;-4247;-13482;107047;123979;-233;354793;0;1;0;1;1
29821;28136;-34794;-1097;-891;-2372;-4247;-57611;91395;346544;-111923;-28185;1;0;0;1;1
29822;-25992;-34794;-1097;-891;-2372;-4247;-30064;8106;123979;94864;354793;1;0;0;0;0
29823;405959;-24182;-1097;-891;-2372;-4247;-35697;67248;473725;6241;354793;1;0;0;1;0
29824;-19248;-34794;-1097;-891;-2372;-4247;22168;70586;-34997;-82382;-28185;1;0;0;1;1
29825;34402;225596;-1097;-891;-2372;-4247;2769;110109;60388;6241;354793;0;0;1;0;0
29826;405959;351662;-1097;-891;-2372;-4247;83258;38542;-34997;-52841;-28185;1;0;0;0;0
29827;28136;325755;-1097;-891;-2372;-4247;-29425;45570;473725;65323;-28185;0;0;1;1;0
29828;-25992;-24182;-1097;-891;-2372;-4247;17696;107096;-34997;-141464;-28185;1;0;0;1;0
29829;-25992;351662;-1097;-891;-2372;-4247;-4327;112683;-3202;-52841;354793;0;0;0;0;0
29830;-25992;-24182;-1097;-891;-2372;-4247;-70879;187540;-34997;-141464;-28185;0;0;0;0;0
29831;-25992;-34794;-1097;115062;-2372;-4247;-19106;21011;123979;-82382;354793;0;0;0;0;0
29832;-25992;335306;-1097;-891;-2372;-4247;13518;135075;-3202;-141464;-28185;0;0;0;0;0
29833;-25992;-34794;-1097;765913;-2372;-4247;-37040;23518;-34997;-111923;354793;0;0;0;1;0
29834;-19248;-24182;-1097;-891;-2372;-4247;-91705;30189;123979;-233;-28185;0;0;0;0;0
29835;-25992;-34794;-1097;-891;-2372;-4247;-40799;7730;-34997;-82382;-28185;0;0;1;0;0
29836;28136;-34794;-1097;920878;-2372;-4247;9010;21721;346544;65323;-28185;0;0;0;0;0
29837;-25992;325755;-1097;-891;-2372;-4247;-24483;21918;251159;-82382;-28185;0;1;0;1;0
29838;34402;-34794;-1097;-891;-2372;-4247;-11623;92116;251159;-141464;-28185;1;0;0;0;0
29839;-25992;-34794;51314;-891;-2372;-4247;51820;42662;-3202;94864;-28185;0;0;0;1;0
29840;-25992;254732;-1097;-891;-2372;-4247;-14445;92591;92184;-233;-28185;1;0;0;1;1
29841;108216;-24182;-1097;-891;-2372;-4247;114514;83025;346544;-52841;-28185;0;0;0;0;1
29842;28136;325755;-1097;-891;-2372;-4247;-740;62313;92184;124404;354793;1;0;0;0;1
29843;-25992;-34794;258928;-891;-2372;-4247;97731;145048;92184;-233;-28185;0;0;0;0;0
29844;-25992;-34794;-10968;-891;-2372;-4247;-60173;11297;-34997;-233;354793;0;0;0;1;0
29845;-19248;-34794;-1097;-891;-2372;-4247;-61835;118100;60388;-82382;-28185;1;0;0;0;0
29846;-25992;-34794;-1097;-891;-2372;-4247;79376;28216;-3202;-82382;-28185;1;0;1;0;1
29847;-25992;-28599;-1097;1227707;-2372;-4247;-96820;223498;-34997;6241;354793;0;0;0;0;0
29848;108216;-34794;196644;455984;-2372;-4247;5203;9573;-34997;65323;354793;0;0;1;1;0
29849;-19248;200541;-10968;-891;-2372;-4247;89991;66594;60388;-141464;-28185;0;1;0;0;0
29850;-25992;-34794;196644;-891;-2372;-4247;2518;13984;-34997;6241;354793;0;0;1;0;0
29851;-25992;-28599;-1097;-891;-2372;-4247;-50986;7875;-34997;183486;-28185;0;0;1;1;1
29852;795386;351662;-1097;-891;98194;-4247;-11592;44228;346544;-82382;354793;0;0;0;1;1
29853;-25992;335306;-1097;-891;-2372;-4247;-51719;84815;123979;-82382;354793;0;0;1;1;0
29854;-25992;351662;-1097;-891;-2372;-4247;52649;83285;-34997;94864;354793;1;0;0;0;0
29855;65945;-34794;51314;-891;-2372;-4247;-44344;15026;-34997;153945;-28185;0;0;1;0;0
29856;-19248;254732;508065;-891;-2372;-4247;-96278;77173;-34997;-111923;354793;0;0;1;0;0
29857;-25992;-24182;335053;-891;-2372;-4247;-51637;89880;-3202;183486;354793;0;0;0;0;0
29858;-19248;200541;335053;-891;-2372;-4247;60472;49612;-34997;-141464;-28185;1;0;0;1;0
29859;37589;-24182;-1097;-891;-2372;2585344;-9541;108391;251159;153945;354793;0;0;1;0;0
29860;-25992;-34794;-1097;-891;98194;-4247;4486;115665;123979;94864;-28185;0;0;0;1;0
29861;-25992;-34794;-1097;-891;-2372;-4247;83796;13480;28593;-82382;-28185;0;0;0;0;0
29862;-19248;-34794;-1097;-891;-2372;-4247;-8895;211235;-34997;-111923;354793;0;1;0;0;1
29863;-25992;200541;-1097;-891;-2372;-4247;25335;27563;92184;124404;354793;0;1;0;1;1
29864;-25992;254732;-1097;-891;98194;-4247;25642;33745;-3202;153945;-28185;0;0;1;1;1
29865;-25992;-34794;-1097;1227707;-2372;-4247;18989;28324;-34997;-82382;-28185;1;0;0;1;1
29866;405959;-34794;-1097;-891;-2372;-4247;-40625;106834;-3202;153945;-28185;0;0;0;1;0
29867;-25992;254732;-1097;-891;-2372;-4247;-59323;56462;251159;-233;-28185;0;0;0;1;0
29868;-25992;225596;-1097;-891;-2372;-4247;36007;126962;123979;6241;-28185;0;0;0;1;0
29869;-25992;-34794;-1097;-891;-2372;-4247;30805;56210;155774;94864;-28185;0;0;0;1;1
29870;34402;200541;-1097;-891;-2372;-4247;-17612;68624;473725;-52841;-28185;1;0;1;0;1
29871;28136;200541;-1097;-891;-2372;-4247;-3048;44265;251159;-52841;-28185;0;0;0;1;1
29872;405959;-34794;-1097;-891;-2372;-4247;30029;67287;346544;-82382;-28185;0;0;0;0;0
29873;28136;-34794;51314;-891;-2372;-4247;-53388;10982;60388;124404;-28185;0;0;0;0;0
29874;-25992;335306;-1097;-891;-2372;-4247;64585;55356;123979;-233;354793;0;0;0;1;1
29875;-25992;-34794;196644;-891;-2372;-4247;-63660;137650;92184;-141464;-28185;0;0;0;1;0
29876;34402;-34794;-1097;-891;-2372;-4247;-20884;60474;92184;-141464;354793;0;0;0;1;0
29877;28136;-34794;-1097;-891;-2372;-4247;58700;17245;-34997;94864;-28185;0;1;0;1;0
29878;34402;-28599;-10968;-891;-2372;3623157;-71432;10579;-34997;-111923;-28185;0;0;0;1;0
29879;-25992;153069;-1097;-891;-2372;-4247;-17397;66283;346544;-233;354793;0;0;1;1;0
29880;-19248;254732;508065;-891;-2372;-4247;14714;160165;-34997;-141464;-28185;1;0;0;0;0
29881;-25992;335306;-10968;-891;-2372;-4247;-34370;64501;-34997;65323;354793;0;0;1;0;0
29882;-19248;254732;40933;-891;-2372;-4247;88248;47677;251159;94864;-28185;1;0;0;0;0
29883;65945;-34794;-1097;-891;-2372;-4247;-60664;57196;123979;183486;354793;0;0;0;0;0
29884;-586;-34794;-1097;-891;-2372;-4247;-14655;191081;-34997;-233;354793;1;0;0;1;0
29885;-25992;-28599;-1097;-891;-2372;-4247;49607;5225;92184;-233;-28185;0;0;1;1;0
29886;-25992;153069;-1097;1385771;-2372;-4247;25633;48388;28593;-233;354793;0;0;0;0;1
29887;405959;-34794;-1097;-891;-2372;-4247;-26671;91209;92184;94864;-28185;0;0;0;0;0
29888;34402;-34794;-1097;1227707;-2372;-4247;-52806;58922;346544;153945;-28185;0;0;0;0;0
29889;-19248;-34794;-1097;-891;-2372;-4247;13714;81882;-34997;65323;-28185;1;0;0;0;0
29890;-25992;335306;-1097;-891;-2372;-4247;4509;45016;-3202;124404;-28185;0;0;1;1;0
29891;34402;325755;-1097;223537;-2372;-4247;326;59813;123979;-233;354793;0;0;0;0;1
29892;795386;351662;-1097;-891;-2372;88978;-4631;78121;-34997;-233;-28185;1;0;0;1;1
29893;-25992;351662;404258;-891;-2372;-4247;64256;48107;-34997;183486;-28185;0;0;1;0;0
29894;-25992;-34794;-1097;-891;-2372;-4247;74679;144448;-3202;-141464;354793;1;0;1;1;0
29895;-586;-28599;508065;-891;-2372;-4247;95072;66279;123979;124404;-28185;0;0;1;1;0
29896;-25992;-28599;-1097;-891;-2372;-4247;2840;233149;-34997;6241;-28185;1;0;1;0;1
29897;-25992;-34794;-1097;-891;-2372;-4247;56956;151458;-34997;-141464;-28185;0;0;0;1;0
29898;-25992;-34794;-1097;-891;-2372;-4247;38669;161600;92184;153945;-28185;0;0;0;0;0
29899;-25992;254732;-1097;-891;-2372;-4247;18203;30157;-34997;124404;-28185;0;0;1;1;1
29900;-25992;-34794;-1097;-891;-2372;-4247;13213;3486;60388;-233;354793;0;0;0;1;0
29901;108216;254732;-1097;-891;-2372;-4247;27211;73549;-34997;6241;354793;0;1;0;0;1
29902;-25992;-34794;508065;-891;-2372;-4247;-1561;133193;346544;-111923;354793;0;0;0;0;0
29903;795386;-28599;-1097;-891;-2372;-4247;141534;45205;123979;183486;-28185;0;0;0;0;0
29904;28136;200541;-1097;-891;-2372;-4247;43002;157933;-34997;-233;354793;0;0;1;1;1
29905;-25992;-34794;-1097;-891;-2372;-4247;17553;31408;28593;-233;-28185;0;0;1;1;1
29906;-19248;-34794;-1097;-891;-2372;-4247;-72988;82695;155774;-82382;-28185;0;0;0;0;0
29907;37589;-28599;-1097;-891;-2372;-4247;-48880;114478;28593;153945;-28185;0;0;0;0;0
29908;-25992;335306;-1097;-891;-2372;-4247;66285;166002;346544;153945;-28185;0;0;0;0;0
29909;-25992;-28599;-1097;-891;-2372;-4247;98628;208954;92184;124404;-28185;0;0;0;0;0
29910;-586;-34794;-1097;-891;-2372;-4247;8591;131697;155774;-52841;-28185;0;0;1;0;1
29911;-25992;335306;-1097;-891;-2372;-4247;-10522;156937;251159;65323;-28185;0;0;1;1;0
29912;-25992;-34794;-10968;-891;-2372;-4247;82894;151882;123979;6241;-28185;0;0;0;0;1
29913;-25992;225596;-1097;-891;-2372;-4247;-48712;36628;92184;183486;354793;0;0;1;0;0
29914;-25992;-24182;-10968;-891;-2372;-4247;-32894;71858;60388;-233;-28185;0;0;0;1;0
29915;-25992;-34794;-10968;-891;-2372;-4247;-41748;31871;-34997;153945;354793;0;0;0;0;0
29916;-19248;-24182;335053;-891;-2372;-4247;-25656;83328;251159;153945;-28185;0;0;0;1;0
29917;-19248;-24182;196644;-891;-2372;-4247;27074;127437;251159;153945;-28185;0;0;0;1;0
29918;-25992;-34794;-1097;-891;-2372;-4247;69890;69047;60388;-233;354793;0;0;1;0;0
29919;108216;-24182;508065;-891;-2372;-4247;54873;67252;-34997;65323;-28185;0;0;0;1;1
29920;-25992;200541;196644;115062;-2372;-4247;-14434;150296;-34997;65323;354793;0;0;0;1;0
29921;-25992;-34794;-1097;920878;-2372;-4247;-51271;29250;251159;-52841;354793;0;0;0;1;0
29922;-25992;-34794;59619;-891;-2372;-4247;-20675;81415;-34997;153945;-28185;0;0;0;1;0
29923;-19248;351662;404258;-891;-2372;-4247;30569;154846;28593;-111923;-28185;0;0;0;0;0
29924;-25992;225596;-1097;-891;-2372;-4247;33048;32946;60388;183486;-28185;1;0;0;0;0
29925;34402;325755;-1097;-891;-2372;-4247;83153;46823;28593;183486;-28185;0;0;0;0;1
29926;-25992;254732;-1097;115062;-2372;-4247;-60417;56064;28593;183486;-28185;0;0;1;1;0
29927;-25992;225596;51314;1878559;-2372;-4247;38045;51488;-34997;183486;-28185;0;0;0;0;0
29928;-25992;-34794;-1097;455984;-2372;-4247;-6658;41321;-34997;-52841;354793;0;0;0;1;0
29929;34402;-34794;59619;-891;-2372;-4247;16364;1190;-34997;124404;354793;0;0;0;1;1
29930;-25992;-34794;-1097;-891;-2372;-4247;-15551;179287;-34997;-52841;-28185;0;1;0;1;0
29931;-25992;-28599;-1097;-891;-2372;-4247;-116156;10014;-34997;94864;354793;0;0;0;1;1
29932;795386;200541;-1097;-891;-2372;-4247;29658;64123;-34997;94864;-28185;0;0;0;1;0
29933;-25992;-34794;-1097;-891;-2372;-4247;-29406;60495;-34997;-233;-28185;0;0;1;0;0
29934;-25992;-34794;-1097;-891;-2372;-4247;-2077;123900;-34997;183486;-28185;0;0;0;0;1
29935;65945;-24182;-1097;478455;-2372;-4247;25135;69680;-34997;124404;-28185;0;0;1;0;1
29936;-19248;200541;-1097;-891;-2372;-4247;-10759;10798;60388;124404;-28185;0;0;1;0;0
29937;-25992;-34794;-1097;1385771;-2372;-4247;35152;85803;92184;-141464;-28185;0;0;1;1;0
29938;405959;-34794;258928;-891;-2372;-4247;52236;170703;-34997;-111923;-28185;0;0;1;0;0
29939;-25992;-34794;-1097;-891;-2372;-4247;-28565;156184;-34997;-111923;354793;0;0;1;0;0
29940;-25992;-34794;196644;-891;-2372;-4247;55231;23982;-3202;6241;-28185;0;0;0;0;0
29941;28136;351662;-1097;-891;-2372;-4247;-25836;48968;-34997;-111923;-28185;1;0;0;0;1
29942;-25992;-34794;-1097;-891;-2372;-4247;19788;17064;155774;-233;-28185;0;0;0;1;0
29943;-25992;-34794;-1097;-891;-2372;-4247;13705;76688;-34997;-111923;-28185;0;0;1;0;0
29944;34402;-34794;-1097;-891;98194;-4247;65682;10699;-34997;-111923;-28185;0;0;0;0;1
29945;37589;225596;-1097;-891;-2372;-4247;-68516;44619;-34997;-141464;-28185;0;0;0;1;0
29946;37589;-28599;-1097;920878;-2372;-4247;108462;89139;346544;6241;-28185;0;0;0;1;1
29947;-25992;-34794;-1097;-891;-2372;-4247;-18573;45537;-34997;153945;-28185;0;0;0;1;0
29948;-25992;335306;335053;115062;-2372;-4247;61181;39358;-34997;124404;-28185;0;0;0;0;0
29949;405959;-34794;-1097;-891;-2372;-4247;7973;62990;-34997;183486;354793;0;0;0;1;0
29950;-25992;-34794;-1097;223537;-2372;-4247;-34797;173344;346544;-233;-28185;0;0;0;1;0
29951;-25992;-24182;-1097;-891;-2372;-4247;-75408;121981;251159;-233;354793;0;0;0;1;1
29952;34402;-34794;-1097;765913;-2372;-4247;-20999;15626;60388;153945;354793;0;0;0;0;0
29953;28136;225596;-1097;-891;-2372;-4247;-38733;47317;92184;-82382;-28185;0;1;0;1;0
29954;-19248;-34794;-1097;-891;-2372;-4247;-12927;134289;92184;-141464;354793;0;0;1;0;0
29955;-19248;-34794;-1097;-891;-2372;-4247;-12167;22459;-34997;6241;354793;0;1;0;0;0
29956;-25992;-34794;-1097;478455;-2372;-4247;-16390;140706;-34997;153945;354793;0;0;1;1;0
29957;-25992;-34794;-1097;115062;-2372;-4247;11743;189320;-34997;183486;354793;1;0;0;0;0
29958;-25992;335306;-1097;-891;-2372;-4247;-3402;21181;473725;-141464;-28185;0;0;0;0;1
29959;-25992;351662;59619;-891;-2372;-4247;8406;64;123979;124404;354793;0;0;0;0;0
29960;-25992;-28599;335053;-891;-2372;-4247;14083;223;251159;-141464;-28185;0;0;0;0;0
29961;-25992;-24182;-1097;-891;-2372;-4247;-1307;89023;60388;-111923;-28185;0;0;1;0;0
29962;-25992;-34794;-1097;-891;-2372;-4247;-24897;96361;-34997;94864;-28185;0;0;0;1;0
29963;-25992;200541;-1097;-891;98194;-4247;-34086;132362;346544;183486;-28185;0;0;1;0;0
29964;34402;-34794;-1097;-891;-2372;-4247;-13884;91997;-34997;-111923;-28185;0;0;1;1;1
29965;-25992;-34794;-1097;-891;-2372;-4247;-13039;137454;-34997;-82382;-28185;0;0;0;0;0
29966;-25992;153069;-1097;-891;-2372;-4247;34314;63014;473725;-52841;354793;0;0;0;0;0
29967;-19248;-28599;-1097;-891;-2372;-4247;13663;75531;-34997;153945;-28185;0;0;0;0;0
29968;-586;-28599;-1097;-891;-2372;-4247;-59154;40045;251159;-111923;-28185;0;0;0;0;1
29969;-25992;-34794;-1097;-891;-2372;-4247;53866;79950;-34997;124404;-28185;0;0;1;1;0
29970;-25992;-34794;-1097;-891;-2372;-4247;-44268;80835;-3202;183486;-28185;0;0;0;0;1
29971;65945;-34794;404258;-891;98194;362118;16783;156450;123979;6241;354793;0;0;0;0;0
29972;-25992;254732;508065;-891;-2372;-4247;24833;71927;60388;-82382;354793;0;0;0;1;1
29973;-25992;325755;-1097;-891;-2372;-4247;-18728;74542;155774;65323;354793;0;0;0;0;0
29974;-25992;-34794;-1097;-891;-2372;-4247;-14247;25594;28593;94864;-28185;0;0;0;1;1
29975;-25992;153069;-1097;-891;-2372;-4247;-31363;68339;123979;-82382;354793;0;0;0;0;0
29976;-25992;-34794;-1097;-891;-2372;-4247;-57239;25272;-3202;183486;-28185;1;0;0;0;0
29977;-19248;-34794;-1097;-891;-2372;-4247;48464;26826;-34997;-111923;-28185;1;0;0;0;0
29978;108216;-34794;-1097;-891;-2372;-4247;-60766;70491;346544;94864;-28185;0;0;0;0;0
29979;-25992;153069;-1097;-891;-2372;-4247;-43892;118415;-34997;-233;354793;0;0;1;0;0
29980;-25992;351662;-1097;-891;-2372;-4247;-34241;141012;28593;183486;-28185;0;0;0;0;1
29981;-25992;-34794;196644;-891;-2372;-4247;-35373;138983;-34997;153945;354793;0;0;1;0;0
29982;-25992;-28599;40933;-891;-2372;-4247;-27998;87121;-34997;-111923;-28185;0;0;1;1;1
29983;65945;-28599;196644;-891;-2372;-4247;3288;215238;155774;153945;-28185;0;0;0;1;1
29984;-25992;-34794;-1097;-891;-2372;-4247;32996;16624;-3202;-82382;-28185;0;0;0;0;0
29985;-25992;-34794;-1097;223537;-2372;-4247;-712;69610;28593;65323;-28185;0;0;0;0;0
29986;-25992;200541;-1097;-891;-2372;-4247;35015;109065;-3202;-233;-28185;1;0;0;0;0
29987;65945;-28599;-1097;-891;-2372;-4247;24077;119158;-34997;183486;-28185;0;0;0;0;0
29988;65945;351662;-10968;-891;-2372;-4247;48147;114429;473725;-52841;354793;0;0;0;1;1
29989;28136;200541;-1097;-891;-2372;-4247;-13768;87325;-34997;-82382;-28185;0;0;0;1;1
29990;795386;-28599;-1097;-891;-2372;-4247;1841;115321;346544;-82382;-28185;0;0;0;0;0
29991;-25992;-34794;335053;478455;98194;-4247;72725;19312;-34997;124404;-28185;0;1;0;0;0
29992;-25992;-34794;40933;-891;-2372;-4247;-3719;93030;-34997;183486;-28185;0;0;0;0;0
29993;34402;-24182;-1097;-891;-2372;-4247;-34474;44987;155774;-111923;354793;0;0;1;1;1
29994;-19248;225596;-1097;-891;-2372;-4247;10943;13497;-34997;94864;-28185;0;0;1;0;1
29995;37589;-34794;-1097;-891;-2372;-4247;69621;6785;60388;-82382;-28185;0;1;0;1;0
29996;-25992;335306;-1097;-891;-2372;-4247;105789;3643;-34997;-233;-28185;0;0;0;0;0
29997;-25992;225596;-1097;765913;-2372;-4247;4627;170013;-34997;-141464;-28185;0;0;1;0;0
29998;-25992;351662;-1097;-891;-2372;-4247;28226;49090;-34997;-233;-28185;0;0;0;1;1
29999;-586;325755;-1097;-891;-2372;-4247;-9915;59535;-34997;65323;354793;0;1;1;0;0
30000;-586;-34794;-1097;-891;-2372;-4247;27330;90504;-34997;-141464;-28185;0;0;0;1;0
30001;-19248;-34794;-1097;-891;-2372;-4247;-62752;86553;155774;153945;-28185;0;0;0;1;1
30002;-25992;153069;-1097;478455;-2372;-4247;40331;69156;123979;-52841;-28185;1;0;0;1;0
30003;-25992;-28599;-1097;-891;-2372;-4247;-10471;41359;-34997;65323;-28185;0;0;0;1;0
30004;-586;-34794;-1097;-891;-2372;3310429;-122554;91847;123979;6241;-28185;0;0;0;0;0
30005;-25992;200541;-1097;-891;-2372;-4247;61;23845;-3202;6241;-28185;0;0;1;1;1
